# Program:featureCounts v2.0.3; Command:"featureCounts" "-T" "4" "-O" "-M" "--fraction" "-p" "-t" "region" "-g" "ID" "-a" "../../07_transcriptomics/dfir_regions.gff" "-o" "regions_gDNA_illumina.txt" "minimap_align_illumina_sort.bam" 
Geneid	Chr	Start	End	Strand	Length	minimap_align_illumina_sort.bam
contig_29_np1212:1157501..1160000	contig_29_np1212	1157501	1160000	+	2500	6374.50
contig_29_np1212:1160001..1162500	contig_29_np1212	1160001	1162500	+	2500	11175
contig_29_np1212:1162501..1165000	contig_29_np1212	1162501	1165000	+	2500	6482
contig_29_np1212:1165001..1167500	contig_29_np1212	1165001	1167500	+	2500	7062.50
contig_29_np1212:1167501..1170000	contig_29_np1212	1167501	1170000	+	2500	7591
contig_29_np1212:1170001..1172500	contig_29_np1212	1170001	1172500	+	2500	7405.50
contig_29_np1212:1172501..1175000	contig_29_np1212	1172501	1175000	+	2500	7563
contig_29_np1212:1175001..1177500	contig_29_np1212	1175001	1177500	+	2500	7827
contig_29_np1212:1177501..1180000	contig_29_np1212	1177501	1180000	+	2500	7571
contig_29_np1212:1180001..1182500	contig_29_np1212	1180001	1182500	+	2500	7382.50
contig_29_np1212:1182501..1185000	contig_29_np1212	1182501	1185000	+	2500	6451
contig_29_np1212:1185001..1187500	contig_29_np1212	1185001	1187500	+	2500	7173.50
contig_29_np1212:1187501..1190000	contig_29_np1212	1187501	1190000	+	2500	6573
contig_29_np1212:1190001..1192500	contig_29_np1212	1190001	1192500	+	2500	6441.50
contig_29_np1212:1192501..1195000	contig_29_np1212	1192501	1195000	+	2500	5898.50
contig_29_np1212:1195001..1197500	contig_29_np1212	1195001	1197500	+	2500	5862.50
contig_29_np1212:1197501..1200000	contig_29_np1212	1197501	1200000	+	2500	6437.50
contig_29_np1212:1200001..1202500	contig_29_np1212	1200001	1202500	+	2500	7159
contig_29_np1212:1202501..1205000	contig_29_np1212	1202501	1205000	+	2500	7854
contig_29_np1212:1205001..1207500	contig_29_np1212	1205001	1207500	+	2500	7342.50
contig_29_np1212:1207501..1210000	contig_29_np1212	1207501	1210000	+	2500	7023.50
contig_29_np1212:1210001..1212500	contig_29_np1212	1210001	1212500	+	2500	7614.50
contig_29_np1212:1212501..1215000	contig_29_np1212	1212501	1215000	+	2500	7401
contig_29_np1212:1215001..1217500	contig_29_np1212	1215001	1217500	+	2500	6985.50
contig_29_np1212:1217501..1220000	contig_29_np1212	1217501	1220000	+	2500	6394
contig_29_np1212:1220001..1222500	contig_29_np1212	1220001	1222500	+	2500	6366.50
contig_29_np1212:1222501..1225000	contig_29_np1212	1222501	1225000	+	2500	7330.50
contig_29_np1212:1225001..1227500	contig_29_np1212	1225001	1227500	+	2500	7108
contig_29_np1212:1227501..1230000	contig_29_np1212	1227501	1230000	+	2500	6889.50
contig_29_np1212:1230001..1232500	contig_29_np1212	1230001	1232500	+	2500	7206.50
contig_29_np1212:1232501..1235000	contig_29_np1212	1232501	1235000	+	2500	6885
contig_29_np1212:1235001..1237500	contig_29_np1212	1235001	1237500	+	2500	7368.50
contig_29_np1212:1237501..1240000	contig_29_np1212	1237501	1240000	+	2500	7091
contig_29_np1212:1240001..1242500	contig_29_np1212	1240001	1242500	+	2500	7440
contig_29_np1212:1242501..1245000	contig_29_np1212	1242501	1245000	+	2500	7078.50
contig_29_np1212:1245001..1247500	contig_29_np1212	1245001	1247500	+	2500	7324.50
contig_29_np1212:1247501..1250000	contig_29_np1212	1247501	1250000	+	2500	7432
contig_29_np1212:1250001..1252500	contig_29_np1212	1250001	1252500	+	2500	7357
contig_29_np1212:1252501..1255000	contig_29_np1212	1252501	1255000	+	2500	5879.50
contig_29_np1212:1255001..1257500	contig_29_np1212	1255001	1257500	+	2500	6033
contig_29_np1212:1257501..1260000	contig_29_np1212	1257501	1260000	+	2500	6211
contig_29_np1212:1260001..1262500	contig_29_np1212	1260001	1262500	+	2500	7477
contig_29_np1212:1262501..1265000	contig_29_np1212	1262501	1265000	+	2500	7495.50
contig_29_np1212:1265001..1267500	contig_29_np1212	1265001	1267500	+	2500	7357
contig_29_np1212:1267501..1270000	contig_29_np1212	1267501	1270000	+	2500	7283.50
contig_29_np1212:1270001..1272500	contig_29_np1212	1270001	1272500	+	2500	7259
contig_29_np1212:1272501..1275000	contig_29_np1212	1272501	1275000	+	2500	8051.50
contig_29_np1212:1275001..1277500	contig_29_np1212	1275001	1277500	+	2500	6822.50
contig_29_np1212:1277501..1280000	contig_29_np1212	1277501	1280000	+	2500	6600.50
contig_29_np1212:1280001..1282500	contig_29_np1212	1280001	1282500	+	2500	7274
contig_29_np1212:1282501..1285000	contig_29_np1212	1282501	1285000	+	2500	7373.50
contig_29_np1212:1285001..1287500	contig_29_np1212	1285001	1287500	+	2500	7168
contig_29_np1212:1287501..1290000	contig_29_np1212	1287501	1290000	+	2500	7135
contig_29_np1212:1290001..1292500	contig_29_np1212	1290001	1292500	+	2500	7542.50
contig_29_np1212:1292501..1295000	contig_29_np1212	1292501	1295000	+	2500	7375.50
contig_29_np1212:1295001..1297500	contig_29_np1212	1295001	1297500	+	2500	7531.50
contig_29_np1212:1297501..1300000	contig_29_np1212	1297501	1300000	+	2500	7353
contig_29_np1212:1300001..1302500	contig_29_np1212	1300001	1302500	+	2500	6999
contig_29_np1212:1302501..1305000	contig_29_np1212	1302501	1305000	+	2500	7062.50
contig_29_np1212:1305001..1307500	contig_29_np1212	1305001	1307500	+	2500	7383
contig_29_np1212:1307501..1310000	contig_29_np1212	1307501	1310000	+	2500	7043
contig_29_np1212:1310001..1312500	contig_29_np1212	1310001	1312500	+	2500	7486
contig_29_np1212:1312501..1315000	contig_29_np1212	1312501	1315000	+	2500	7698.50
contig_29_np1212:1315001..1317500	contig_29_np1212	1315001	1317500	+	2500	7257.50
contig_29_np1212:1317501..1320000	contig_29_np1212	1317501	1320000	+	2500	7608.50
contig_29_np1212:1320001..1322500	contig_29_np1212	1320001	1322500	+	2500	7416
contig_29_np1212:1322501..1325000	contig_29_np1212	1322501	1325000	+	2500	7794
contig_29_np1212:1325001..1327500	contig_29_np1212	1325001	1327500	+	2500	6752
contig_29_np1212:1327501..1330000	contig_29_np1212	1327501	1330000	+	2500	5690.50
contig_29_np1212:1330001..1332500	contig_29_np1212	1330001	1332500	+	2500	7245.50
contig_29_np1212:1332501..1335000	contig_29_np1212	1332501	1335000	+	2500	6754.50
contig_29_np1212:1335001..1337500	contig_29_np1212	1335001	1337500	+	2500	7504.50
contig_29_np1212:1337501..1340000	contig_29_np1212	1337501	1340000	+	2500	5916.50
contig_29_np1212:1340001..1342500	contig_29_np1212	1340001	1342500	+	2500	5711.50
contig_29_np1212:1342501..1345000	contig_29_np1212	1342501	1345000	+	2500	7197.50
contig_29_np1212:1345001..1347500	contig_29_np1212	1345001	1347500	+	2500	7782.50
contig_29_np1212:1347501..1350000	contig_29_np1212	1347501	1350000	+	2500	6201
contig_29_np1212:1350001..1352500	contig_29_np1212	1350001	1352500	+	2500	6722.50
contig_29_np1212:1352501..1355000	contig_29_np1212	1352501	1355000	+	2500	7578
contig_29_np1212:1355001..1357500	contig_29_np1212	1355001	1357500	+	2500	7398.50
contig_29_np1212:1357501..1360000	contig_29_np1212	1357501	1360000	+	2500	7519.50
contig_29_np1212:1360001..1362500	contig_29_np1212	1360001	1362500	+	2500	7087
contig_29_np1212:1362501..1365000	contig_29_np1212	1362501	1365000	+	2500	6236
contig_29_np1212:1365001..1367500	contig_29_np1212	1365001	1367500	+	2500	7283.50
contig_29_np1212:1367501..1370000	contig_29_np1212	1367501	1370000	+	2500	7399.50
contig_29_np1212:1370001..1372500	contig_29_np1212	1370001	1372500	+	2500	6991.50
contig_29_np1212:1372501..1375000	contig_29_np1212	1372501	1375000	+	2500	7127.50
contig_29_np1212:1375001..1377500	contig_29_np1212	1375001	1377500	+	2500	7831.50
contig_29_np1212:1377501..1380000	contig_29_np1212	1377501	1380000	+	2500	7046.50
contig_29_np1212:1380001..1382500	contig_29_np1212	1380001	1382500	+	2500	8044
contig_29_np1212:1382501..1385000	contig_29_np1212	1382501	1385000	+	2500	7900.50
contig_29_np1212:1385001..1387500	contig_29_np1212	1385001	1387500	+	2500	7194
contig_29_np1212:1387501..1390000	contig_29_np1212	1387501	1390000	+	2500	7984.50
contig_29_np1212:1390001..1392500	contig_29_np1212	1390001	1392500	+	2500	8034
contig_29_np1212:1392501..1395000	contig_29_np1212	1392501	1395000	+	2500	8030.50
contig_29_np1212:1395001..1397500	contig_29_np1212	1395001	1397500	+	2500	7373.50
contig_29_np1212:1397501..1400000	contig_29_np1212	1397501	1400000	+	2500	6425.50
contig_29_np1212:1400001..1402500	contig_29_np1212	1400001	1402500	+	2500	6629
contig_29_np1212:1402501..1405000	contig_29_np1212	1402501	1405000	+	2500	6102.50
contig_29_np1212:1405001..1407500	contig_29_np1212	1405001	1407500	+	2500	7229.50
contig_29_np1212:1407501..1410000	contig_29_np1212	1407501	1410000	+	2500	7538.50
contig_29_np1212:1410001..1412500	contig_29_np1212	1410001	1412500	+	2500	7318.50
contig_29_np1212:1412501..1415000	contig_29_np1212	1412501	1415000	+	2500	7224
contig_29_np1212:1415001..1417500	contig_29_np1212	1415001	1417500	+	2500	6073.50
contig_29_np1212:1417501..1420000	contig_29_np1212	1417501	1420000	+	2500	7418
contig_29_np1212:1420001..1422500	contig_29_np1212	1420001	1422500	+	2500	7465
contig_29_np1212:1422501..1425000	contig_29_np1212	1422501	1425000	+	2500	6942
contig_29_np1212:1425001..1427500	contig_29_np1212	1425001	1427500	+	2500	7727
contig_29_np1212:1427501..1430000	contig_29_np1212	1427501	1430000	+	2500	7383.50
contig_29_np1212:1430001..1432500	contig_29_np1212	1430001	1432500	+	2500	6790
contig_29_np1212:1432501..1435000	contig_29_np1212	1432501	1435000	+	2500	7493
contig_29_np1212:1435001..1437500	contig_29_np1212	1435001	1437500	+	2500	7516.50
contig_29_np1212:1437501..1440000	contig_29_np1212	1437501	1440000	+	2500	7611
contig_29_np1212:1440001..1442500	contig_29_np1212	1440001	1442500	+	2500	7333.50
contig_29_np1212:1442501..1445000	contig_29_np1212	1442501	1445000	+	2500	6690
contig_29_np1212:1445001..1447500	contig_29_np1212	1445001	1447500	+	2500	7547
contig_29_np1212:1447501..1450000	contig_29_np1212	1447501	1450000	+	2500	6945.50
contig_29_np1212:1450001..1452500	contig_29_np1212	1450001	1452500	+	2500	7700.50
contig_29_np1212:1452501..1455000	contig_29_np1212	1452501	1455000	+	2500	7770
contig_29_np1212:1455001..1457500	contig_29_np1212	1455001	1457500	+	2500	6699.50
contig_29_np1212:1457501..1460000	contig_29_np1212	1457501	1460000	+	2500	7245
contig_29_np1212:1460001..1462500	contig_29_np1212	1460001	1462500	+	2500	7579
contig_29_np1212:1462501..1465000	contig_29_np1212	1462501	1465000	+	2500	7579
contig_29_np1212:1465001..1467500	contig_29_np1212	1465001	1467500	+	2500	7739.50
contig_29_np1212:1467501..1470000	contig_29_np1212	1467501	1470000	+	2500	7294.50
contig_29_np1212:1470001..1472500	contig_29_np1212	1470001	1472500	+	2500	7129
contig_29_np1212:1472501..1475000	contig_29_np1212	1472501	1475000	+	2500	6899
contig_29_np1212:1475001..1477500	contig_29_np1212	1475001	1477500	+	2500	7366.50
contig_29_np1212:1477501..1480000	contig_29_np1212	1477501	1480000	+	2500	7199.50
contig_29_np1212:1480001..1482500	contig_29_np1212	1480001	1482500	+	2500	7458
contig_29_np1212:1482501..1485000	contig_29_np1212	1482501	1485000	+	2500	7312.50
contig_29_np1212:1485001..1487500	contig_29_np1212	1485001	1487500	+	2500	6385
contig_29_np1212:1487501..1490000	contig_29_np1212	1487501	1490000	+	2500	7419.50
contig_29_np1212:1490001..1492500	contig_29_np1212	1490001	1492500	+	2500	5949.50
contig_29_np1212:1492501..1495000	contig_29_np1212	1492501	1495000	+	2500	6948.50
contig_29_np1212:1495001..1497500	contig_29_np1212	1495001	1497500	+	2500	6305.50
contig_29_np1212:1497501..1500000	contig_29_np1212	1497501	1500000	+	2500	7437.50
contig_29_np1212:1500001..1502500	contig_29_np1212	1500001	1502500	+	2500	5846
contig_29_np1212:1502501..1505000	contig_29_np1212	1502501	1505000	+	2500	7337
contig_29_np1212:1505001..1507500	contig_29_np1212	1505001	1507500	+	2500	7392
contig_29_np1212:1507501..1510000	contig_29_np1212	1507501	1510000	+	2500	7331.50
contig_29_np1212:1510001..1512500	contig_29_np1212	1510001	1512500	+	2500	6072.50
contig_29_np1212:1512501..1515000	contig_29_np1212	1512501	1515000	+	2500	6892.50
contig_29_np1212:1515001..1517500	contig_29_np1212	1515001	1517500	+	2500	7581
contig_29_np1212:1517501..1520000	contig_29_np1212	1517501	1520000	+	2500	7394
contig_29_np1212:1520001..1522500	contig_29_np1212	1520001	1522500	+	2500	7605
contig_29_np1212:1522501..1525000	contig_29_np1212	1522501	1525000	+	2500	6281.50
contig_29_np1212:1525001..1527500	contig_29_np1212	1525001	1527500	+	2500	7765.50
contig_29_np1212:1527501..1530000	contig_29_np1212	1527501	1530000	+	2500	7207.50
contig_29_np1212:1530001..1532500	contig_29_np1212	1530001	1532500	+	2500	7386
contig_29_np1212:1532501..1535000	contig_29_np1212	1532501	1535000	+	2500	7989
contig_29_np1212:1535001..1537500	contig_29_np1212	1535001	1537500	+	2500	7602
contig_29_np1212:1537501..1540000	contig_29_np1212	1537501	1540000	+	2500	6223.50
contig_29_np1212:1540001..1542500	contig_29_np1212	1540001	1542500	+	2500	7682.50
contig_29_np1212:1542501..1545000	contig_29_np1212	1542501	1545000	+	2500	6867.50
contig_29_np1212:1545001..1547500	contig_29_np1212	1545001	1547500	+	2500	7522.50
contig_29_np1212:1547501..1550000	contig_29_np1212	1547501	1550000	+	2500	7273
contig_29_np1212:1550001..1552500	contig_29_np1212	1550001	1552500	+	2500	6836
contig_29_np1212:1552501..1555000	contig_29_np1212	1552501	1555000	+	2500	7674.50
contig_29_np1212:1555001..1557500	contig_29_np1212	1555001	1557500	+	2500	7684.50
contig_29_np1212:1557501..1560000	contig_29_np1212	1557501	1560000	+	2500	7127
contig_29_np1212:1560001..1562500	contig_29_np1212	1560001	1562500	+	2500	7414
contig_29_np1212:1562501..1565000	contig_29_np1212	1562501	1565000	+	2500	6637.50
contig_29_np1212:1565001..1567500	contig_29_np1212	1565001	1567500	+	2500	7437
contig_29_np1212:1567501..1570000	contig_29_np1212	1567501	1570000	+	2500	7051
contig_29_np1212:1570001..1572500	contig_29_np1212	1570001	1572500	+	2500	7437.50
contig_29_np1212:1572501..1575000	contig_29_np1212	1572501	1575000	+	2500	6944
contig_29_np1212:1575001..1577500	contig_29_np1212	1575001	1577500	+	2500	7207.50
contig_29_np1212:1577501..1580000	contig_29_np1212	1577501	1580000	+	2500	6500
contig_29_np1212:1580001..1582500	contig_29_np1212	1580001	1582500	+	2500	6812
contig_29_np1212:1582501..1585000	contig_29_np1212	1582501	1585000	+	2500	6873
contig_29_np1212:1585001..1587500	contig_29_np1212	1585001	1587500	+	2500	8119.50
contig_29_np1212:1587501..1590000	contig_29_np1212	1587501	1590000	+	2500	7921
contig_29_np1212:1590001..1592500	contig_29_np1212	1590001	1592500	+	2500	7851
contig_29_np1212:1592501..1595000	contig_29_np1212	1592501	1595000	+	2500	7524.50
contig_29_np1212:1595001..1597500	contig_29_np1212	1595001	1597500	+	2500	6652.50
contig_29_np1212:1597501..1600000	contig_29_np1212	1597501	1600000	+	2500	7556.50
contig_29_np1212:1600001..1602500	contig_29_np1212	1600001	1602500	+	2500	7762
contig_29_np1212:1602501..1605000	contig_29_np1212	1602501	1605000	+	2500	7159.50
contig_29_np1212:1605001..1607500	contig_29_np1212	1605001	1607500	+	2500	7492
contig_29_np1212:1607501..1610000	contig_29_np1212	1607501	1610000	+	2500	7951
contig_29_np1212:1610001..1612500	contig_29_np1212	1610001	1612500	+	2500	6898
contig_29_np1212:1612501..1615000	contig_29_np1212	1612501	1615000	+	2500	7429.50
contig_29_np1212:1615001..1617500	contig_29_np1212	1615001	1617500	+	2500	7065.50
contig_29_np1212:1617501..1620000	contig_29_np1212	1617501	1620000	+	2500	6882
contig_29_np1212:1620001..1622500	contig_29_np1212	1620001	1622500	+	2500	7331
contig_29_np1212:1622501..1625000	contig_29_np1212	1622501	1625000	+	2500	7053.50
contig_29_np1212:1625001..1627500	contig_29_np1212	1625001	1627500	+	2500	7185
contig_29_np1212:1627501..1630000	contig_29_np1212	1627501	1630000	+	2500	7226
contig_29_np1212:1630001..1632500	contig_29_np1212	1630001	1632500	+	2500	8788
contig_29_np1212:1632501..1635000	contig_29_np1212	1632501	1635000	+	2500	7243.50
contig_29_np1212:1635001..1637500	contig_29_np1212	1635001	1637500	+	2500	6888.50
contig_29_np1212:1637501..1640000	contig_29_np1212	1637501	1640000	+	2500	7504
contig_29_np1212:1640001..1642500	contig_29_np1212	1640001	1642500	+	2500	8021.50
contig_29_np1212:1642501..1645000	contig_29_np1212	1642501	1645000	+	2500	7543.50
contig_29_np1212:1645001..1647500	contig_29_np1212	1645001	1647500	+	2500	7397
contig_29_np1212:1647501..1650000	contig_29_np1212	1647501	1650000	+	2500	7058
contig_29_np1212:1650001..1652500	contig_29_np1212	1650001	1652500	+	2500	7160.50
contig_29_np1212:1652501..1655000	contig_29_np1212	1652501	1655000	+	2500	7162.50
contig_29_np1212:1655001..1657500	contig_29_np1212	1655001	1657500	+	2500	8282.50
contig_29_np1212:1657501..1660000	contig_29_np1212	1657501	1660000	+	2500	7358.50
contig_29_np1212:1660001..1662500	contig_29_np1212	1660001	1662500	+	2500	7140.50
contig_29_np1212:1662501..1665000	contig_29_np1212	1662501	1665000	+	2500	7564.50
contig_29_np1212:1665001..1667500	contig_29_np1212	1665001	1667500	+	2500	6563.50
contig_29_np1212:1667501..1670000	contig_29_np1212	1667501	1670000	+	2500	7473
contig_29_np1212:1670001..1672500	contig_29_np1212	1670001	1672500	+	2500	7141
contig_29_np1212:1672501..1675000	contig_29_np1212	1672501	1675000	+	2500	7226.50
contig_29_np1212:1675001..1677500	contig_29_np1212	1675001	1677500	+	2500	7639.50
contig_29_np1212:1677501..1680000	contig_29_np1212	1677501	1680000	+	2500	7106.50
contig_29_np1212:1680001..1682500	contig_29_np1212	1680001	1682500	+	2500	7344
contig_29_np1212:1682501..1685000	contig_29_np1212	1682501	1685000	+	2500	7526.50
contig_29_np1212:1685001..1687500	contig_29_np1212	1685001	1687500	+	2500	6219.50
contig_29_np1212:1687501..1690000	contig_29_np1212	1687501	1690000	+	2500	6975
contig_29_np1212:1690001..1692500	contig_29_np1212	1690001	1692500	+	2500	6582.50
contig_29_np1212:1692501..1695000	contig_29_np1212	1692501	1695000	+	2500	5629
contig_29_np1212:1695001..1697500	contig_29_np1212	1695001	1697500	+	2500	6206
contig_29_np1212:1697501..1700000	contig_29_np1212	1697501	1700000	+	2500	6753
contig_29_np1212:1700001..1702500	contig_29_np1212	1700001	1702500	+	2500	6933.50
contig_29_np1212:1702501..1705000	contig_29_np1212	1702501	1705000	+	2500	7287.50
contig_29_np1212:1705001..1707500	contig_29_np1212	1705001	1707500	+	2500	7550
contig_29_np1212:1707501..1710000	contig_29_np1212	1707501	1710000	+	2500	7015
contig_29_np1212:1710001..1712500	contig_29_np1212	1710001	1712500	+	2500	7706.50
contig_29_np1212:1712501..1715000	contig_29_np1212	1712501	1715000	+	2500	6788.50
contig_29_np1212:1715001..1717500	contig_29_np1212	1715001	1717500	+	2500	7780.50
contig_29_np1212:1717501..1720000	contig_29_np1212	1717501	1720000	+	2500	5837.50
