Contig	Start	Stop	Illumina	Nanopore	mRNA
contig_25_np1212	3620001	3622500	422.9504	163.2304	4283.4744
contig_25_np1212	3622501	3625000	380.17	167.0444	1859.046
contig_25_np1212	3625001	3627500	428.2056	157.788	1672.0628
contig_25_np1212	3627501	3630000	424.8476	165.9692	895.4768
contig_25_np1212	3630001	3632500	402.8052	172.128	251.7732
contig_25_np1212	3632501	3635000	378.9152	167.294	348.6536
contig_25_np1212	3635001	3637500	382.2292	147.9932	475.8624
contig_25_np1212	3637501	3640000	412.366	141.3424	455.7676
contig_25_np1212	3640001	3642500	457.0264	185.3804	205.222
contig_25_np1212	3642501	3645000	448.6632	177.8268	11529.8612
contig_25_np1212	3645001	3647500	435.642	186.7944	1037.9608
contig_25_np1212	3647501	3650000	442.2152	178.9864	304.2848
contig_25_np1212	3650001	3652500	453.494	168.6516	101.8116
contig_25_np1212	3652501	3655000	461.8108	177.068	54.784
contig_25_np1212	3655001	3657500	371.1048	179.0724	1143.6032
contig_25_np1212	3657501	3660000	441.804	179.2284	308.4684
contig_25_np1212	3660001	3662500	450.3752	168.6716	961.0032
contig_25_np1212	3662501	3665000	428.8716	172.9556	30.9216
contig_25_np1212	3665001	3667500	398.57	181.1252	330.2596
contig_25_np1212	3667501	3670000	415.7204	170.7924	914.518
contig_25_np1212	3670001	3672500	437.7656	174.0408	6422.7156
contig_25_np1212	3672501	3675000	414.7428	180.1868	3224.8776
contig_25_np1212	3675001	3677500	419.9508	179.8208	523.668
contig_25_np1212	3677501	3680000	402.0056	172.9156	60.964
contig_25_np1212	3680001	3682500	365.0036	161.0576	34.964
contig_25_np1212	3682501	3685000	437.8376	168.0708	19.1824
contig_25_np1212	3685001	3687500	330.3776	166.4956	43.0788
contig_25_np1212	3687501	3690000	386.4004	154.5408	45.2164
contig_25_np1212	3690001	3692500	391.2356	161.924	3025.8132
contig_25_np1212	3692501	3695000	398.4188	177.0984	1746.9628
contig_25_np1212	3695001	3697500	402.456	172.1076	145.3916
contig_25_np1212	3697501	3700000	435.1804	166.0944	2045.6388
contig_25_np1212	3700001	3702500	406.6644	167.384	231.3324
contig_25_np1212	3702501	3705000	437.612	153.5472	742.8876
contig_25_np1212	3705001	3707500	443.1172	156.754	2502.2912
contig_25_np1212	3707501	3710000	354.3028	158.5692	377.7264
contig_25_np1212	3710001	3712500	387.3116	170.9676	3742.1044
contig_25_np1212	3712501	3715000	446.3836	188.6056	2072.02
contig_25_np1212	3715001	3717500	455.7088	172.3304	1472.3012
contig_25_np1212	3717501	3720000	421.3336	177.0768	1845.3316
contig_25_np1212	3720001	3722500	434.686	189.8452	2544.5
contig_25_np1212	3722501	3725000	469.8908	208.5484	578.9132
contig_25_np1212	3725001	3727500	429.0148	208.5984	1917.8264
contig_25_np1212	3727501	3730000	426.3948	217.3752	1642.4572
contig_25_np1212	3730001	3732500	427.5448	209.9324	1800.7748
contig_25_np1212	3732501	3735000	434.8824	192.6728	6.034
contig_25_np1212	3735001	3737500	415.9248	181.2484	4.69
contig_25_np1212	3737501	3740000	466.4588	177.3352	135.1148
contig_25_np1212	3740001	3742500	452.108	182.354	245.6612
contig_25_np1212	3742501	3745000	439.2656	180.8028	149.4116
contig_25_np1212	3745001	3747500	447.64	166.8032	1277.3272
contig_25_np1212	3747501	3750000	382.3568	161.9312	168.978
contig_25_np1212	3750001	3752500	447.8072	165.0848	222.5304
contig_25_np1212	3752501	3755000	429.8	159.7656	4.5352
contig_25_np1212	3755001	3757500	400.3184	171.3444	23.1584
contig_25_np1212	3757501	3760000	384.2968	173.0336	97.8428
contig_25_np1212	3760001	3762500	445.3668	169.7776	172.8852
contig_25_np1212	3762501	3765000	468.2456	159.76	1570.3824
contig_25_np1212	3765001	3767500	438.306	177.8344	4116.7092
contig_25_np1212	3767501	3770000	423.1028	184.7172	2738.6152
contig_25_np1212	3770001	3772500	433.5744	194.7004	34.132
contig_25_np1212	3772501	3775000	465.3404	186.0964	68.0112
contig_25_np1212	3775001	3777500	452.6232	179.3688	56.7236
contig_25_np1212	3777501	3780000	388.1148	155.4936	11061.3284
contig_25_np1212	3780001	3782500	449.8248	148.0776	328.6984
contig_25_np1212	3782501	3785000	448.578	134.2968	662.2484
contig_25_np1212	3785001	3787500	366.6368	136.46	136.3772
contig_25_np1212	3787501	3790000	437.4312	178.9656	34.3304
contig_25_np1212	3790001	3792500	425.1336	181.4932	1066.7564
contig_25_np1212	3792501	3795000	440.2932	160.3172	6934.4876
contig_25_np1212	3795001	3797500	405.6964	153.8276	2230.88
contig_25_np1212	3797501	3800000	414.5476	146.2856	337.1556
contig_25_np1212	3800001	3802500	449.2044	148.94	665.0248
contig_25_np1212	3802501	3805000	454.3848	153.7432	380.158
contig_25_np1212	3805001	3807500	411.8292	159.9012	20281.7504
contig_25_np1212	3807501	3810000	440.5292	173.3532	3582.7504
contig_25_np1212	3810001	3812500	454.556	173.2376	892.2812
contig_25_np1212	3812501	3815000	480.936	174.3932	323.1876
contig_25_np1212	3815001	3817500	481.3428	165.658	124.9948
contig_25_np1212	3817501	3820000	442.2688	166.032	169.2832
contig_25_np1212	3820001	3822500	486.9472	170.514	32.35
contig_25_np1212	3822501	3825000	463.8056	170.9896	6.1172
contig_25_np1212	3825001	3827500	459.7084	162.3456	1228.538
contig_25_np1212	3827501	3830000	475.2116	163.5216	871.9996
contig_25_np1212	3830001	3832500	431.5036	169.216	1310.3284
contig_25_np1212	3832501	3835000	383.2452	167.6928	18778.0956
contig_25_np1212	3835001	3837500	449.3572	187.7876	6831.5332
contig_25_np1212	3837501	3840000	462.102	197.1784	141.516
contig_25_np1212	3840001	3842500	474.43	200.1128	253.3076
contig_25_np1212	3842501	3845000	375.9384	189.8032	360.852
contig_25_np1212	3845001	3847500	434.4392	178.4732	913.1868
contig_25_np1212	3847501	3850000	449.0452	177.2552	198.9668
contig_25_np1212	3850001	3852500	437.832	166.9408	269.5516
contig_25_np1212	3852501	3855000	367.95	147.588	709.8832
contig_25_np1212	3855001	3857500	372.7688	147.8212	2943.3652
contig_25_np1212	3857501	3860000	400.872	159.0872	22.4552
contig_25_np1212	3860001	3862500	441.2292	166.5184	4.378
contig_25_np1212	3862501	3865000	441.9132	159.3992	259.344
contig_25_np1212	3865001	3867500	445.2516	164.32	40.3284
contig_25_np1212	3867501	3870000	422.0524	163.3832	30.1624
contig_25_np1212	3870001	3872500	377.298	157.3436	0.0
contig_25_np1212	3872501	3875000	412.3852	164.6132	0.0032
contig_25_np1212	3875001	3877500	410.7008	166.7916	34.088
contig_25_np1212	3877501	3880000	368.0184	164.2308	87.076
contig_25_np1212	3880001	3882500	425.6768	165.8636	51.4372
contig_25_np1212	3882501	3885000	473.8676	171.8092	205.1088
contig_25_np1212	3885001	3887500	415.5844	175.4636	775.5088
contig_25_np1212	3887501	3890000	413.2208	172.6052	286.558
contig_25_np1212	3890001	3892500	421.0188	167.9628	189.0028
contig_25_np1212	3892501	3895000	436.9144	169.9644	187.4416
contig_25_np1212	3895001	3897500	413.8008	151.5232	608.2056
contig_25_np1212	3897501	3900000	421.8716	140.0372	1094.6204
contig_25_np1212	3900001	3902500	433.0132	150.3376	1571.26
contig_25_np1212	3902501	3905000	469.12	150.1984	110.6052
contig_25_np1212	3905001	3907500	431.4872	153.364	696.8756
contig_25_np1212	3907501	3910000	368.054	156.492	1129.4792
contig_25_np1212	3910001	3912500	429.0716	161.974	1588.334
contig_25_np1212	3912501	3915000	381.0944	170.7676	3434.8896
contig_25_np1212	3915001	3917500	458.844	165.8916	1075.0868
contig_25_np1212	3917501	3920000	394.774	156.6832	84.0704
contig_25_np1212	3920001	3922500	436.2712	162.4748	371.9624
contig_25_np1212	3922501	3925000	364.4124	165.3928	436.9588
contig_25_np1212	3925001	3927500	452.8032	141.9764	900.444
contig_25_np1212	3927501	3930000	400.6004	149.0344	990.3252
contig_25_np1212	3930001	3932500	373.9912	145.8736	2964.2116
contig_25_np1212	3932501	3935000	466.4624	152.0516	50.5556
contig_25_np1212	3935001	3937500	381.0476	171.7452	12.1368
contig_25_np1212	3937501	3940000	441.0004	187.072	193.0068
contig_25_np1212	3940001	3942500	428.2124	160.75	451.8884
contig_25_np1212	3942501	3945000	385.7104	155.1288	332.4164
contig_25_np1212	3945001	3947500	438.5376	157.3136	1462.0208
contig_25_np1212	3947501	3950000	447.7416	159.5372	150.148
contig_25_np1212	3950001	3952500	445.5984	164.7956	875.0744
contig_25_np1212	3952501	3955000	431.9968	156.8612	81.428
contig_25_np1212	3955001	3957500	426.8136	154.2752	708.8232
contig_25_np1212	3957501	3960000	463.4432	155.3488	43.862
contig_25_np1212	3960001	3962500	431.6588	145.7248	12.1072
contig_25_np1212	3962501	3965000	404.5684	137.3676	1990.1996
contig_25_np1212	3965001	3967500	463.6004	127.2432	868.7916
contig_25_np1212	3967501	3970000	427.8696	162.9752	3320.4448
contig_25_np1212	3970001	3972500	429.1748	179.5076	1049.0488
contig_25_np1212	3972501	3975000	396.3932	177.2804	5.4368
contig_25_np1212	3975001	3977500	457.5552	173.7472	45.5284
contig_25_np1212	3977501	3980000	398.7756	170.9008	152.846
contig_25_np1212	3980001	3982500	458.9108	166.6752	138.5744
contig_25_np1212	3982501	3985000	414.3424	150.798	1620.9624
contig_25_np1212	3985001	3987500	452.4336	140.6768	934.4944
contig_25_np1212	3987501	3990000	435.0496	166.6048	593.0248
contig_25_np1212	3990001	3992500	427.8508	175.2036	351.6156
contig_25_np1212	3992501	3995000	477.84	180.2532	34.5692
contig_25_np1212	3995001	3997500	437.0568	169.1456	5.8568
contig_25_np1212	3997501	4000000	426.4932	173.4196	36.1332
contig_25_np1212	4000001	4002500	462.2544	166.0284	50.2432
contig_25_np1212	4002501	4005000	472.1624	172.95	118.412
contig_25_np1212	4005001	4007500	466.806	173.9792	736.5424
contig_25_np1212	4007501	4010000	452.2004	172.2136	681.1652
contig_25_np1212	4010001	4012500	491.7656	180.8492	486.0632
contig_25_np1212	4012501	4015000	448.6388	182.246	218.9048
contig_25_np1212	4015001	4017500	471.5552	190.586	124.3056
contig_25_np1212	4017501	4020000	416.018	185.538	1646.9036
contig_25_np1212	4020001	4022500	441.1592	175.3024	1473.9512
contig_25_np1212	4022501	4025000	455.5604	151.6628	664.8944
contig_25_np1212	4025001	4027500	461.9512	159.8272	565.0444
contig_25_np1212	4027501	4030000	466.6784	154.5192	126.4684
contig_25_np1212	4030001	4032500	412.6656	141.6772	3003.4496
contig_25_np1212	4032501	4035000	466.538	132.962	389.6752
contig_25_np1212	4035001	4037500	471.574	139.3996	52.6368
contig_25_np1212	4037501	4040000	429.0816	160.8072	461.004
contig_25_np1212	4040001	4042500	441.8156	155.9292	679.184
contig_25_np1212	4042501	4045000	458.1708	175.0852	201.0248
contig_25_np1212	4045001	4047500	484.59	191.2996	9.5824
contig_25_np1212	4047501	4050000	422.9472	191.896	133.0736
contig_25_np1212	4050001	4052500	394.2152	187.4504	17.3272
contig_25_np1212	4052501	4055000	385.9592	186.2364	3.5764
contig_25_np1212	4055001	4057500	431.2056	187.1012	7.0844
contig_25_np1212	4057501	4060000	444.1884	183.6692	10.6
contig_25_np1212	4060001	4062500	413.4668	178.5656	28.9184
contig_25_np1212	4062501	4065000	447.586	178.0844	57.3376
contig_25_np1212	4065001	4067500	422.2984	181.9088	197.9956
contig_25_np1212	4067501	4070000	445.4992	172.0344	422.4232
contig_25_np1212	4070001	4072500	456.0536	159.3456	37.2156
contig_25_np1212	4072501	4075000	434.7832	167.6776	1198.2032
contig_25_np1212	4075001	4077500	448.6052	166.8392	891.424
contig_25_np1212	4077501	4080000	445.7624	157.4864	432.5408
contig_25_np1212	4080001	4082500	421.528	148.2984	1468.27
contig_25_np1212	4082501	4085000	446.9312	144.5956	2782.2844
contig_25_np1212	4085001	4087500	370.0604	155.3688	530.3384
contig_25_np1212	4087501	4090000	442.1516	152.52	339.5524
contig_25_np1212	4090001	4092500	423.4136	141.258	728.0672
contig_25_np1212	4092501	4095000	438.176	143.6648	459.2196
contig_25_np1212	4095001	4097500	429.7716	155.3652	119.2656
contig_25_np1212	4097501	4100000	431.1484	142.9432	63.574
contig_25_np1212	4100001	4102500	446.098	140.6464	6076.884
contig_25_np1212	4102501	4105000	431.1472	143.9004	539.8992
contig_25_np1212	4105001	4107500	414.4508	142.1444	1280.6372
contig_25_np1212	4107501	4110000	421.204	145.1136	3886.5416
contig_25_np1212	4110001	4112500	444.422	150.7036	823.0668
contig_25_np1212	4112501	4115000	444.574	151.72	6179.2
contig_25_np1212	4115001	4117500	421.4556	156.012	2549.1664
contig_25_np1212	4117501	4120000	379.5656	180.934	194.5984
contig_25_np1212	4120001	4122500	417.652	180.9028	46.9984
contig_25_np1212	4122501	4125000	443.536	193.1644	862.4136
contig_25_np1212	4125001	4127500	438.2932	191.7836	1417.0576
contig_25_np1212	4127501	4130000	447.0796	186.6932	1822.9476
contig_25_np1212	4130001	4132500	425.7884	190.4424	2188.012
contig_25_np1212	4132501	4135000	448.2812	185.08	33.9264
contig_25_np1212	4135001	4137500	447.4956	183.3488	1972.1652
contig_25_np1212	4137501	4140000	423.0168	188.124	1676.598
contig_25_np1212	4140001	4142500	406.3204	185.7844	3458.4928
contig_25_np1212	4142501	4145000	461.384	172.8896	392.9436
contig_25_np1212	4145001	4147500	407.8112	160.4512	5030.634
contig_25_np1212	4147501	4150000	452.2372	160.2152	2585.564
contig_25_np1212	4150001	4152500	421.966	160.628	3.9564
contig_25_np1212	4152501	4155000	454.6336	161.968	21.9116
contig_25_np1212	4155001	4157500	415.0904	159.1592	1899.24
contig_25_np1212	4157501	4160000	422.7204	141.4336	16.1144
contig_25_np1212	4160001	4162500	393.4352	141.5176	322.2164
contig_25_np1212	4162501	4165000	455.3476	148.1	467.6668
contig_25_np1212	4165001	4167500	463.3008	146.1648	80.904
contig_25_np1212	4167501	4170000	447.5968	153.8332	1269.3556
contig_25_np1212	4170001	4172500	468.236	160.9504	1014.1556
contig_25_np1212	4172501	4175000	446.0144	159.4632	309.6576
contig_25_np1212	4175001	4177500	410.2036	166.9144	345.274
contig_25_np1212	4177501	4180000	449.2308	168.5344	119.6652
contig_25_np1212	4180001	4182500	398.348	167.0388	40301.8476
contig_25_np1212	4182501	4185000	473.8072	177.7256	1920.5524
contig_25_np1212	4185001	4187500	471.44	173.0168	887.4828
contig_25_np1212	4187501	4190000	466.0336	164.7776	1736.484
contig_25_np1212	4190001	4192500	433.6424	161.2052	336.7548
contig_25_np1212	4192501	4195000	402.8608	160.7476	629.1536
contig_25_np1212	4195001	4197500	443.2416	156.6472	5615.352
contig_25_np1212	4197501	4200000	427.9804	153.3344	254.0276
contig_25_np1212	4200001	4202500	381.5828	151.25	63.4544
contig_25_np1212	4202501	4205000	429.3984	152.1728	1006.4568
contig_25_np1212	4205001	4207500	375.3516	144.672	105.5164
contig_25_np1212	4207501	4210000	448.3772	165.5132	94.4056
contig_25_np1212	4210001	4212500	432.8532	180.2404	296.1916
contig_25_np1212	4212501	4215000	361.2352	177.3592	174.6352
contig_25_np1212	4215001	4217500	448.5944	178.8688	285.25
contig_25_np1212	4217501	4220000	429.6552	173.8764	122.104
contig_25_np1212	4220001	4222500	399.7108	179.9224	112.9708
contig_25_np1212	4222501	4225000	398.124	187.9612	57.5896
contig_25_np1212	4225001	4227500	336.1984	188.1476	135.4932
contig_25_np1212	4227501	4230000	421.0032	191.6796	18.674
contig_25_np1212	4230001	4232500	422.56	201.4328	1732.7324
contig_25_np1212	4232501	4235000	406.6508	196.9368	1588.178
contig_25_np1212	4235001	4237500	386.89	179.326	16.9732
contig_25_np1212	4237501	4240000	381.5836	183.3616	754.9504
contig_25_np1212	4240001	4242500	443.4844	193.0996	330.504
contig_25_np1212	4242501	4245000	430.9148	191.2424	271.8288
contig_25_np1212	4245001	4247500	427.8384	192.5684	4498.2608
contig_25_np1212	4247501	4250000	408.098	191.9636	2011.7104
contig_25_np1212	4250001	4252500	428.82	187.3352	1211.076
contig_25_np1212	4252501	4255000	372.7192	174.2808	6.8872
contig_25_np1212	4255001	4257500	438.894	170.456	2719.7816
contig_25_np1212	4257501	4260000	397.1892	156.5056	1108.06
contig_25_np1212	4260001	4262500	369.3872	158.8416	301.5312
contig_25_np1212	4262501	4265000	433.4508	163.2116	321.4164
contig_25_np1212	4265001	4267500	424.5828	159.532	56.8448
contig_25_np1212	4267501	4270000	424.3364	152.9364	4698.8336
contig_25_np1212	4270001	4272500	417.2128	155.9052	734.6704
contig_25_np1212	4272501	4275000	457.946	124.2248	636.8356
contig_25_np1212	4275001	4277500	431.67	129.4224	627.5892
contig_25_np1212	4277501	4280000	447.7304	145.4304	56.9008
contig_25_np1212	4280001	4282500	462.7336	149.448	101.2576
contig_25_np1212	4282501	4285000	450.3608	144.5844	204.1832
contig_25_np1212	4285001	4287500	459.7568	145.0684	1009.684
contig_25_np1212	4287501	4290000	416.7044	142.5588	1958.9208
contig_25_np1212	4290001	4292500	444.8664	151.5348	34.9984
contig_25_np1212	4292501	4295000	448.3592	154.5092	85.8536
contig_25_np1212	4295001	4297500	459.9028	154.6084	146.9
contig_25_np1212	4297501	4300000	464.34	157.9824	275.8348
contig_25_np1212	4300001	4302500	386.0084	152.0448	4.662
contig_25_np1212	4302501	4305000	403.4788	169.8684	3642.1464
contig_25_np1212	4305001	4307500	391.1848	167.216	981.5968
contig_25_np1212	4307501	4310000	432.8332	161.2704	313.984
contig_25_np1212	4310001	4312500	444.6264	163.9052	1093.5612
contig_25_np1212	4312501	4315000	353.786	158.3464	321.1612
contig_25_np1212	4315001	4317500	441.9288	147.398	3737.068
contig_25_np1212	4317501	4320000	446.1504	145.9888	463.518
contig_25_np1212	4320001	4322500	431.3204	143.4768	513.7744
contig_25_np1212	4322501	4325000	449.5032	144.326	126.662
contig_25_np1212	4325001	4327500	514.6424	156.6896	15.8344
contig_25_np1212	4327501	4330000	402.7508	156.428	23.9644
contig_25_np1212	4330001	4332500	429.0312	156.7696	103.1968
contig_25_np1212	4332501	4335000	430.5292	148.9624	1000.1604
contig_25_np1212	4335001	4337500	371.8548	148.8948	3616.9692
contig_25_np1212	4337501	4340000	396.5392	166.6772	126.0712
contig_25_np1212	4340001	4342500	432.7888	170.9312	365.5612
contig_25_np1212	4342501	4345000	450.3064	157.1184	207.114
contig_25_np1212	4345001	4347500	436.5204	159.6032	312.7724
contig_25_np1212	4347501	4350000	404.0676	150.1768	67.3368
contig_25_np1212	4350001	4352500	435.494	156.0372	1041.416
contig_25_np1212	4352501	4355000	392.1064	158.5088	790.9868
contig_25_np1212	4355001	4357500	448.77	157.4472	128.8936
contig_25_np1212	4357501	4360000	373.7784	148.8148	231.278
contig_25_np1212	4360001	4362500	440.2752	136.5188	5.8544
contig_25_np1212	4362501	4365000	365.272	130.2168	4.1696
contig_25_np1212	4365001	4367500	445.368	132.346	996.6176
contig_25_np1212	4367501	4370000	453.3452	127.8644	6772.5944
contig_25_np1212	4370001	4372500	398.6932	132.2696	1124.1292
contig_25_np1212	4372501	4375000	426.34	131.0976	7.7792
contig_25_np1212	4375001	4377500	425.9776	144.9132	488.7992
contig_25_np1212	4377501	4380000	405.8804	141.286	142.0668
contig_25_np1212	4380001	4382500	384.6016	133.4856	58.2748
contig_25_np1212	4382501	4385000	409.0932	136.8584	3978.7452
contig_25_np1212	4385001	4387500	396.642	147.526	4.958
contig_25_np1212	4387501	4390000	427.2116	174.1752	102.3212
contig_25_np1212	4390001	4392500	449.3708	171.058	182.9972
contig_25_np1212	4392501	4395000	452.8328	164.1536	495.844
contig_25_np1212	4395001	4397500	429.9444	156.4404	1017.1684
contig_25_np1212	4397501	4400000	416.2372	159.462	1744.2804
contig_25_np1212	4400001	4402500	451.9808	161.4608	278.5784
contig_25_np1212	4402501	4405000	467.1084	171.3676	1450.848
contig_25_np1212	4405001	4407500	434.8624	186.8108	218.9932
contig_25_np1212	4407501	4410000	419.5328	190.6672	55.544
contig_25_np1212	4410001	4412500	412.5152	173.2372	359.9516
contig_25_np1212	4412501	4415000	413.7268	168.498	1044.8872
contig_25_np1212	4415001	4417500	435.1888	169.5428	124.3732
