# Program:featureCounts v2.0.6; Command:"featureCounts" "-T" "10" "-M" "--fraction" "-p" "-t" "gene" "-g" "Name" "-a" "../zenodo_folder/genomes/genomic.gff" "-o" "counts/counts_dfir2.txt" "star_map_dfir2/Dfir-0h-A_R1_001_cutadapt.fastq.gzAligned.sortedByCoord.out.bam" "star_map_dfir2/Dfir-0h-B_R1_001_cutadapt.fastq.gzAligned.sortedByCoord.out.bam" "star_map_dfir2/Dfir-0h-C_R1_001_cutadapt.fastq.gzAligned.sortedByCoord.out.bam" "star_map_dfir2/Dfir-16h-A_R1_001_cutadapt.fastq.gzAligned.sortedByCoord.out.bam" "star_map_dfir2/Dfir-16h-B_R1_001_cutadapt.fastq.gzAligned.sortedByCoord.out.bam" "star_map_dfir2/Dfir-16h-C_R1_001_cutadapt.fastq.gzAligned.sortedByCoord.out.bam" "star_map_dfir2/Dfir-24h-A_R1_001_cutadapt.fastq.gzAligned.sortedByCoord.out.bam" "star_map_dfir2/Dfir-24h-B_R1_001_cutadapt.fastq.gzAligned.sortedByCoord.out.bam" "star_map_dfir2/Dfir-24h-C_R1_001_cutadapt.fastq.gzAligned.sortedByCoord.out.bam" 
Geneid	Chr	Start	End	Strand	Length	star_map_dfir2/Dfir-0h-A_R1_001_cutadapt.fastq.gzAligned.sortedByCoord.out.bam	star_map_dfir2/Dfir-0h-B_R1_001_cutadapt.fastq.gzAligned.sortedByCoord.out.bam	star_map_dfir2/Dfir-0h-C_R1_001_cutadapt.fastq.gzAligned.sortedByCoord.out.bam	star_map_dfir2/Dfir-16h-A_R1_001_cutadapt.fastq.gzAligned.sortedByCoord.out.bam	star_map_dfir2/Dfir-16h-B_R1_001_cutadapt.fastq.gzAligned.sortedByCoord.out.bam	star_map_dfir2/Dfir-16h-C_R1_001_cutadapt.fastq.gzAligned.sortedByCoord.out.bam	star_map_dfir2/Dfir-24h-A_R1_001_cutadapt.fastq.gzAligned.sortedByCoord.out.bam	star_map_dfir2/Dfir-24h-B_R1_001_cutadapt.fastq.gzAligned.sortedByCoord.out.bam	star_map_dfir2/Dfir-24h-C_R1_001_cutadapt.fastq.gzAligned.sortedByCoord.out.bam
RB653_008770	CM069767.1	2297122	2298720	+	1599	120	84	174	5359	112	375	940	2606	289
RB653_008792	CM069767.1	2298848	2302098	-	3251	40	292	38	64	56	122	76	58	576
RB653_008793	CM069767.1	2302424	2303497	-	1074	816	388	358	2440	1540	2518	2890	2072.00	1650
RB653_008771	CM069767.1	2304491	2306273	+	1783	10040	5096	5352	2051	3515	590	678.50	308	4283
RB653_008794	CM069767.1	2306302	2307204	-	903	12244	4964	15799	959	696	525	780	456	584
RB653_008795	CM069767.1	2307450	2309070	-	1621	3824	2951.25	2319.00	412	189	561	692	401	1858
RB653_008772	CM069767.1	2310197	2311203	+	1007	23583	6366.00	8993	2889	2216	2524	3932	3230	4832
RB653_008773	CM069767.1	2311365	2312609	+	1245	869	448	644	748	748	466	835	424	701
RB653_008796	CM069767.1	2312667	2317665	-	4999	9285	2282	4290	928	1275	320	391	252	4704
RB653_008797	CM069767.1	2317811	2319809	-	1999	1186	844	840	1170	306	496	670	446	1224.00
RB653_008774	CM069767.1	2319936	2320953	+	1018	3020	1440	2930	266	80	100	244	124	944
RB653_008798	CM069767.1	2320971	2325459	-	4489	83.50	4389.54	790.70	429.15	4053.90	5390.98	1217.20	1898.33	10831.12
RB653_008775	CM069767.1	2326305	2328629	+	2325	2594	11977	8005.50	3056	3474	2443	2953	1309	8812.83
RB653_008776	CM069767.1	2328830	2329865	+	1036	20463	3429	2243	2837	1485	1126	1326	1874	716
RB653_008777	CM069767.1	2331158	2333971	+	2814	15624	1400	5040	75417	59443	93411.33	95918.33	44759	17757
RB653_008799	CM069767.1	2333936	2335152	-	1217	354	284	436	46	38	26	52	48	469
RB653_008778	CM069767.1	2335495	2339451	+	3957	43.00	901.17	61.50	167.00	8598.40	14457.55	2448.00	5770.88	9236.75
RB653_008800	CM069767.1	2339503	2340169	-	667	194	60	346	38	10	6	16	6	32
RB653_008801	CM069767.1	2340373	2340875	-	503	196	2	12	4348	6867	3168.00	3215	5278	170
RB653_008802	CM069767.1	2341728	2343642	-	1915	232	348	112	46	5	58	55	24	338
RB653_008803	CM069767.1	2343791	2344855	-	1065	389	24086	8885.67	206	137	1024	1846	437	23257
RB653_008779	CM069767.1	2345678	2348089	+	2412	46	86	116	121	4	22	48	12	437
RB653_008804	CM069767.1	2348093	2348730	-	638	1342	430	781	218	368	246.00	436	370	342.00
RB653_008805	CM069767.1	2348814	2350511	-	1698	32	50	48	106	20	28	116.00	36	102.00
RB653_008780	CM069767.1	2350660	2352694	+	2035	578	596	328	463	177	336	438	256	799
RB653_008781	CM069767.1	2353339	2357126	+	3788	14	24	4	1888	398	846	636	1892	440
RB653_008806	CM069767.1	2357128	2358961	-	1834	648	510	630	386	162	78	74	52	328
RB653_008782	CM069767.1	2359158	2359678	+	521	26	54	14	47	35	20	42	15	117
RB653_008807	CM069767.1	2359811	2360641	-	831	12	63	19	55	106	37.67	33.33	17	152.33
RB653_008783	CM069767.1	2362683	2364636	+	1954	1638	8156	9321	4852	6422	7284	4560	5992	11832
RB653_008808	CM069767.1	2364659	2365645	-	987	4143	1301	1181.00	97	358	250.00	122	72	927
RB653_008784	CM069767.1	2366382	2371317	+	4936	710	1082	614	332	358	551	316	141	682
RB653_008809	CM069767.1	2371379	2373168	-	1790	258	26	170	469	144	172	371	210	192
RB653_008785	CM069767.1	2373391	2373749	+	359	1712	106	1164	5211	468	2354	2146.50	2531	3398
RB653_008786	CM069767.1	2374053	2375495	+	1443	228	546.00	176	160	235	124	122	118	638
RB653_008832	CM069767.1	2375837	2378608	-	2772	112.33	1104.50	953	5823.50	5790.00	12227.33	4374.33	4231	4643.50
RB653_008833	CM069767.1	2384533	2386383	-	1851	112	92	172	148	32	34	106	60	176
RB653_008810	CM069767.1	2386641	2391309	+	4669	98	336	42	1353	3494	1284	910	444	2267
RB653_008811	CM069767.1	2392548	2394235	+	1688	125	6	18	3745.50	153	494.50	3800.50	922	252.50
RB653_008812	CM069767.1	2394514	2394753	+	240	2096.00	61	173	21710.33	5930	10959.50	26661.00	16878.50	1669.50
RB653_008834	CM069767.1	2395022	2395438	-	417	1421	320	868	206	29	96	99	98	304
RB653_008813	CM069767.1	2395903	2398068	+	2166	2424	1578	1346	1246	1050	1112	1170	606	1410
RB653_008814	CM069767.1	2398290	2399846	+	1557	2634	916	1870	972	1180	630	752	572	1000
RB653_008835	CM069767.1	2400003	2401347	-	1345	13351.00	3726.00	9039.00	5793.00	8771.00	2340	4718.00	3384.00	4596
RB653_008815	CM069767.1	2401491	2403275	+	1785	600	466	416	334	450	278	347	374	596
RB653_008816	CM069767.1	2403951	2408614	+	4664	315	341	122	265.00	140	204	345	131	330
RB653_008817	CM069767.1	2409167	2409352	+	186	4245	1823.00	1718	192	209	102	282	165	671
RB653_008818	CM069767.1	2409759	2410408	+	650	8	1	2	312	4	286	152	482	18
RB653_008836	CM069767.1	2410553	2414074	-	3522	216	162	216	458	218	498	695	218	808
RB653_008819	CM069767.1	2415044	2417876	+	2833	466	467	263	867.00	256	738	958	446	1290
RB653_008837	CM069767.1	2418045	2418901	-	857	4896	3360	2523	1782	1036	414	1202	452	2325
RB653_008820	CM069767.1	2419438	2420737	+	1300	6504	9441	1392	8025.00	878	2724	9152	3190	7860.00
RB653_008821	CM069767.1	2420968	2425406	+	4439	62	72	6	236	416	62	56	46	490
RB653_008822	CM069767.1	2426750	2428584	+	1835	14	2	22	4820	74	1845	1877	2419	414
RB653_008838	CM069767.1	2428637	2437438	-	8802	525	489.00	344	3484.50	1337	1160.00	727.00	543.00	3590.00
RB653_008839	CM069767.1	2438175	2442911	-	4737	553	301.00	502	1434.50	491	188.00	255.00	143.00	5092.00
RB653_008840	CM069767.1	2444094	2448136	-	4043	2540	1938	1058	2889	1582	2910	4229	1704	7596
RB653_008823	CM069767.1	2448720	2450474	+	1755	1819	646	949	956	1068	576	739	348	3394
RB653_008841	CM069767.1	2450593	2454176	-	3584	622	1472	719	1392	846	1948.29	1531	694	3397.50
RB653_008824	CM069767.1	2455356	2456437	+	1082	3434	2419	3366	97	22	170	200	154	1183
RB653_008825	CM069767.1	2456789	2459653	+	2865	1664	3896	1316.00	5765	3538	2630	3616.00	1934.00	5242.00
RB653_008842	CM069767.1	2459629	2462133	-	2505	672	422	1047	4436	4095	5645	5349	3073.00	2893
RB653_008847	CM069767.1	2463502	2463633	-	132	56	10	32	4	2	6	4	4	49
RB653_010939	CM069767.1	2468526	2468598	-	73	0	0	0	0	0	0	0	0	0
RB653_008826	CM069767.1	2470282	2472678	+	2397	2930	4386	4560	10396	20694	10635	13696	24976	14036
RB653_008827	CM069767.1	2472969	2473451	+	483	4171.00	2623.00	3918	74	52	34	203	100	1233
RB653_008843	CM069767.1	2473706	2475525	-	1820	3318.00	1994	1410.00	2404	3630.00	1786	2252.00	1172	2456
RB653_008828	CM069767.1	2476657	2478837	+	2181	676.67	1125	1509.00	2826	772	565	673.00	431	3342
RB653_008844	CM069767.1	2479199	2480338	-	1140	202	186	68	116	86	102	84	74	410
RB653_008829	CM069767.1	2480701	2481926	+	1226	7647	4977	7562	1166	700	1042	1774	874	4641
RB653_008845	CM069767.1	2482032	2483016	-	985	8170	2848	7101	948	130	386	1152	468	2975
RB653_008846	CM069767.1	2483349	2485673	-	2325	6665	3020	4674	10256	11145.00	5369	7811	1935	7593
RB653_008830	CM069767.1	2486908	2487393	+	486	4570	926	2948	840	158	122	208	208	972
RB653_008831	CM069767.1	2487854	2489680	+	1827	3832	1224	882	4004	3700	2153	2584	1286	2178
RB653_008861	CM069767.1	2489771	2491276	-	1506	0	0	0	18	0	2	0	10	0
RB653_008848	CM069767.1	2492299	2493759	+	1461	12	2	0	59938.00	6	5314	23333.00	24715.00	1218
RB653_008862	CM069767.1	2493801	2495541	-	1741	692	412	674	1011.00	428	760	1198	448	851.00
RB653_008863	CM069767.1	2496012	2498150	-	2139	6775.50	34900	18543	2064	4682	1662	1315	925	23339
RB653_008849	CM069767.1	2499340	2500728	+	1389	1708	23537.00	12721	6072	46883.50	13523	7574	12871	40824
RB653_008864	CM069767.1	2501029	2502054	-	1026	1222	1531	894	1153	628	393	976	126	7126
RB653_008850	CM069767.1	2504650	2505510	+	861	14909.00	5056	13384	2940	674	2668	3646	2162	4478
RB653_008865	CM069767.1	2505451	2507315	-	1865	382	196	199	725	646	638	1028	396	587
RB653_008851	CM069767.1	2507497	2508475	+	979	1200	412	1162	104	10	110	194	134	322
RB653_008866	CM069767.1	2508604	2510179	-	1576	14917.67	7082	6934	4018	3916	2832	4645	2606	5574
RB653_008852	CM069767.1	2511016	2514659	+	3644	264	802	320	458	110	640	1291	684	2175
RB653_008879	CM069767.1	2516725	2519382	+	2658	36	194	144	39	8	18	58	34	159
RB653_008867	CM069767.1	2519512	2522490	-	2979	32	130	10	30	2	30	68	28	268
RB653_008853	CM069767.1	2522706	2526371	+	3666	366	330	380	655	292	686	688	388	764
RB653_008868	CM069767.1	2526577	2528528	-	1952	203625.00	50980	74703.00	75672.00	137121.00	35013.33	75447.50	37949.00	50980.00
RB653_008869	CM069767.1	2529685	2533116	-	3432	157	4	72	1149	598	199	685	234.40	158
RB653_008854	CM069767.1	2534904	2535917	+	1014	24767	7085	14700	23905	43220	4390	3490	2321	10242
RB653_008855	CM069767.1	2536233	2539863	+	3631	158	570	168	724	216	634	1151	200	642
RB653_008870	CM069767.1	2539887	2541638	-	1752	583	810	272	804.00	674	736	1132	496	1518
RB653_008856	CM069767.1	2541883	2543388	+	1506	4	8	6	2	0	14	18	8	74
RB653_008871	CM069767.1	2543541	2546051	-	2511	44	12	44	372	54	92	154	56	104
RB653_008872	CM069767.1	2546381	2548108	-	1728	70	124	116	56	6	16	46	24	48
RB653_008873	CM069767.1	2548328	2549965	-	1638	776	1810	3443.00	602	124	284	826	692	1079
RB653_008857	CM069767.1	2550541	2556218	+	5678	226	760	238	636	312	324	260	168	992
RB653_008858	CM069767.1	2556535	2557482	+	948	102	4	12	2143	924	1662	1718	2155	320
RB653_008874	CM069767.1	2557542	2562457	-	4916	354.17	680.93	388.66	293.17	206.83	345.17	261.07	194.33	1693.50
RB653_008859	CM069767.1	2562673	2563142	+	470	14	8	26	0	1	0	0	0	4
RB653_008875	CM069767.1	2563127	2568292	-	5166	4740.17	12120.43	3739.66	1516.17	399.83	198.67	513.97	106.83	4356.00
RB653_008876	CM069767.1	2569480	2574332	-	4853	4321.87	3937.63	2018.66	1425.67	353.33	1016.17	1484.97	674.83	7585.50
RB653_010940	CM069767.1	2575293	2575374	-	82	0	0	0	0	0	0	0	6	5
RB653_008880	CM069767.1	2576295	2576426	+	132	223	148	231	121	19	60	84	64	123
RB653_008860	CM069767.1	2577005	2581294	+	4290	172	1070	172	436	1772	1280	463	456	2004.25
RB653_008877	CM069767.1	2581416	2582456	-	1041	2007.50	662	912	2742	2236	1314	1926	1598	1140
RB653_008878	CM069767.1	2582675	2587534	-	4860	287.79	708.22	447.57	2254.94	2621.00	6138.84	2821.32	1441.38	3728.86
RB653_008902	CM069767.1	2588994	2591274	-	2281	5428	5295	2332	2195	792.50	1006	1336	2252	2884
RB653_008881	CM069767.1	2592949	2593512	+	564	1269	16	248	2124.00	2583.00	2348.00	2456.00	1819.00	738
RB653_008882	CM069767.1	2594099	2595129	+	1031	7448	2216	5005.50	13463	2420	7216	34377	20138	11861.17
RB653_008883	CM069767.1	2595167	2596112	+	946	412.00	178	178	250	658	72	286	156	310
RB653_008903	CM069767.1	2596219	2599666	-	3448	118	822	378.40	2402	954	1945	1022	1696	2448.67
RB653_008884	CM069767.1	2600309	2601898	+	1590	5240	1164	2451	4317	946	1006	577	1775	2858
RB653_008904	CM069767.1	2602113	2603015	-	903	530	594	198	915	694	834	1194	759	1366
RB653_008885	CM069767.1	2604477	2607102	+	2626	652	1078	442	606	552	392	538	316	1317
RB653_010706	CM069767.1	2607251	2607326	+	76	0	0	0	0	0	2	0	2	11
RB653_010707	CM069767.1	2607535	2607608	+	74	2	0	0	3	0	0	8	20	84
RB653_010712	CM069767.1	2607850	2607927	+	78	27	6	10	85	0	23	95	143	217
RB653_008886	CM069767.1	2608825	2611353	+	2529	166.07	115.75	165.67	1684.33	325.00	457.33	992.59	1321.20	524.94
RB653_010941	CM069767.1	2611886	2611956	-	71	0	0	0	0	0	0	0	0	4
RB653_010942	CM069767.1	2614456	2614528	-	73	2	0	2	2	2	8	6	8	22
RB653_008887	CM069767.1	2615144	2616241	+	1098	4566	2514	3044	318	32	112	283	138	2374
RB653_010743	CM069767.1	2616529	2616610	-	82	0	0	0	0	0	0	0	0	0
RB653_010740	CM069767.1	2616863	2616941	-	79	2	2	0	0	0	6	3	10	12
RB653_008888	CM069767.1	2617507	2621142	+	3636	7.00	22	19	339.25	118.00	176.56	436.69	164.00	262.50
RB653_008906	CM069767.1	2621731	2622704	-	974	884	114	793	396	66	244	766	432	330
RB653_008907	CM069767.1	2622974	2627308	-	4335	57.25	109.49	46.75	299.06	223.83	320.83	293.75	113.80	267.18
RB653_008908	CM069767.1	2629250	2631802	-	2553	2858	1138	1722	308	36	338	605	236	564
RB653_008889	CM069767.1	2632451	2637553	+	5103	226	1998	656	1010	668	596	334	258	3026
RB653_008890	CM069767.1	2645002	2646945	+	1944	566	1270	496	1762	974	1525	1607	668	2553
RB653_008891	CM069767.1	2647349	2648624	+	1276	25733	15578	17902.00	1528	1314	646	1630	628	10895
RB653_008892	CM069767.1	2650185	2653008	+	2824	94	9329	2712	321	4514	5378	2074.50	3195	13056
RB653_008893	CM069767.1	2655720	2658374	+	2655	154	2113.00	949	1218.44	16409	25606.75	8174.00	9870.00	23102.23
RB653_008909	CM069767.1	2658586	2661081	-	2496	845	829	484	1335	504	642	514	635	908
RB653_008894	CM069767.1	2663239	2665229	+	1991	20078	4678	13134	88532	199194.50	62939	20287	52156.00	5193
RB653_008910	CM069767.1	2665361	2666378	-	1018	278	230.00	96	96.00	192.00	98.00	100.00	48	168.00
RB653_008895	CM069767.1	2667111	2669082	+	1972	4781	4674	2112	740	1718	666	848	252	3664
RB653_008896	CM069767.1	2672108	2672859	+	752	672	904.00	1607	606	1548	1645.00	735	1035	1451
RB653_008897	CM069767.1	2673158	2674256	+	1099	734	410	565	354	1052	378.00	432	286	829
RB653_008898	CM069767.1	2674446	2676862	+	2417	572	388	622	543	147	297	632	224	405
RB653_008899	CM069767.1	2677116	2678512	+	1397	858.00	827	478.50	321.50	344	180	106	110	832.00
RB653_008911	CM069767.1	2678528	2679577	-	1050	1620	76	408	5548	1911	3673	5484	3153	764
RB653_008900	CM069767.1	2680438	2681889	+	1452	1037	1113	1293	1584	774	1103	1967	1060	1548
RB653_008901	CM069767.1	2682255	2687714	+	5460	712	4514	518	1328	1000	1065	1014	380	4862
RB653_008926	CM069767.1	2687823	2690037	-	2215	4007	5466.50	2048	6102	4771.50	3273	4614	2905	4598
RB653_008912	CM069767.1	2691162	2692982	+	1821	52	122	54	32	16	16	42	16	96
RB653_008927	CM069767.1	2692975	2694430	-	1456	56584.33	43406	31155	13294.50	9073	4034	11178	6014.67	45037.00
RB653_008913	CM069767.1	2695147	2696742	+	1596	448.00	2192	1358	476	2242.00	1944	1081	820	2318
RB653_008914	CM069767.1	2697844	2702514	+	4671	276	258	158	294	258	306	176	182	630
RB653_008928	CM069767.1	2702655	2703588	-	934	3420	80	480	104	28	54	144	118	86
RB653_008915	CM069767.1	2704615	2706003	+	1389	17124.50	6849.00	4706.00	9756.66	6252.00	3969.00	11087.00	5224.00	5940.40
RB653_008929	CM069767.1	2705981	2707638	-	1658	6	0	4	1566	166	1883	1257	1200	124
RB653_008916	CM069767.1	2708506	2712528	+	4023	134	310	178	368	164	974	562	573	782
RB653_008930	CM069767.1	2712671	2713081	-	411	6422.07	26396.00	43009.67	258	416	912	1265	621.33	20985.00
RB653_010943	CM069767.1	2714101	2714173	-	73	0	0	0	0	2	0	6	8	9
RB653_008932	CM069767.1	2715976	2717211	-	1236	0	0	0	1.36	1.49	0.25	1.17	0	2.16
RB653_008933	CM069767.1	2722324	2725467	-	3144	5707	11582	6638	5522	6611	4793	4367.00	1805	11018
RB653_008934	CM069767.1	2725817	2727390	-	1574	866.00	1048	660	296	22	243	475	166	1057
RB653_008935	CM069767.1	2727531	2735168	-	7638	173	1155	184.57	918	474	300	551	163	1389
RB653_008917	CM069767.1	2735701	2739529	+	3829	90	46	36	5227	4660	1756	3136	2152	866
RB653_008918	CM069767.1	2739755	2740798	+	1044	126	2	12	1448	1588	1168	1865	1532	418
RB653_008919	CM069767.1	2741757	2742131	+	375	18	2	40	416	84	770	686	868.00	214
RB653_008936	CM069767.1	2742224	2744212	-	1989	4987.00	6812	3356.00	2114.00	1294	726	1247	674	5746.50
RB653_008937	CM069767.1	2744322	2748194	-	3873	2001.33	3957.00	1540.57	2388	1090	1387	2378	781	5732
RB653_008938	CM069767.1	2748464	2751052	-	2589	255	142	667	2443	979	2480	1924	1541	1936
RB653_008920	CM069767.1	2753352	2754675	+	1324	1032	78	478	2780	5884	3095	5297.50	3020	476
RB653_010944	CM069767.1	2755213	2755285	-	73	0	0	0	0	1	4	8	0	2
RB653_008939	CM069767.1	2756150	2756596	-	447	4917	786	1209	1080	108	224	564	124	2004
RB653_008921	CM069767.1	2757914	2759356	+	1443	120	20	26	98	36	14	20	10	44
RB653_008940	CM069767.1	2759497	2761844	-	2348	42.17	2411.33	279.08	103.33	54.50	306	201.83	202	3837.75
RB653_008922	CM069767.1	2762260	2763283	+	1024	27302	7573	15942	9090	8682	2734	2480	3342	4628
RB653_008941	CM069767.1	2763301	2765333	-	2033	64	118	34	96	502	70	46	14	400
RB653_008923	CM069767.1	2765751	2768376	+	2626	500	6030	1070	640	6288	816	246	140	6124
RB653_008924	CM069767.1	2769578	2772492	+	2915	4856	2026	7326	130	41	296	238	456	4351
RB653_008942	CM069767.1	2772923	2777403	-	4481	10	20	15	2	2	5	3	4	62
RB653_008943	CM069767.1	2777898	2778935	-	1038	1241	687	1624	1202	136	1301	1216	519	1132
RB653_008925	CM069767.1	2779943	2783452	+	3510	1158	874	480	16065	7504	19064.00	30814.00	13326	3309
RB653_008944	CM069767.1	2783515	2783992	-	478	12	2	0	255	188	7925	83869.00	28285	130216.00
RB653_008945	CM069767.1	2784679	2784986	-	308	0	0	1	8	30	8576	79981.50	11963	101054.10
RB653_008946	CM069767.1	2785467	2785977	-	511	6	0	8	234	134	138	364	98	392
RB653_008947	CM069767.1	2786583	2786917	-	335	0	0	0	8	4	16	14	22	56
RB653_008948	CM069767.1	2787443	2787783	-	341	0	0	0	54	12	18	26	14	36
RB653_008949	CM069767.1	2788142	2788612	-	471	300	2	56	523.50	770	399.50	991	315.50	168
RB653_008969	CM069767.1	2789663	2791704	-	2042	398	628	418	92	86.33	58	68	14.33	676
RB653_008950	CM069767.1	2792047	2792563	+	517	4040	784	2540	806	1718	500	718	498	864
RB653_008970	CM069767.1	2792580	2793374	-	795	243	416	429	260	164.33	132	216	196	590
RB653_008951	CM069767.1	2793617	2794877	+	1261	420	406.50	290	280	208.50	153	165.50	116.50	415
RB653_008971	CM069767.1	2794931	2795895	-	965	1466	696	1418	813	430	562	925	633	860.50
RB653_008972	CM069767.1	2797911	2798510	-	600	44	2	12	1140	206	808	202	742	24
RB653_008973	CM069767.1	2798870	2800950	-	2081	771	612	332	180	118	200	175	164.50	807
RB653_008974	CM069767.1	2802352	2802978	-	627	8	10	2	10	4	2	28	14	26
RB653_008952	CM069767.1	2804725	2805039	+	315	100	0	18	10	0	16	34	24	26
RB653_008953	CM069767.1	2806469	2808670	+	2202	998	104	472	13605	1317	922	2526	1825	1010
RB653_008954	CM069767.1	2808732	2810143	+	1412	986	1188	660	302	80	44	260	92	858
RB653_008955	CM069767.1	2810402	2813458	+	3057	364	384	414	1896	1205	1116.43	856	2312	1154
RB653_008975	CM069767.1	2813532	2815892	-	2361	566	4101.99	1610.00	4870.00	6706.00	6920.99	4468.00	9843.65	5897.99
RB653_008976	CM069767.1	2816221	2818602	-	2382	426	16792	18190	782	6878	1160	526	452	24971
RB653_008956	CM069767.1	2819220	2821611	+	2392	596	6269	2138	204	288	190	316	148	3728
RB653_008977	CM069767.1	2821626	2822733	-	1108	1330	1502.00	694	502	464	164	152	152	1426
RB653_008978	CM069767.1	2822919	2826491	-	3573	350	126	124	16051	24886	10302	8280	12188	2794
RB653_008979	CM069767.1	2827257	2827556	-	300	588	187	391	36	24	14	36	30	90
RB653_008957	CM069767.1	2827747	2829835	+	2089	72	990	398	148	250	274	170	128	808
RB653_008980	CM069767.1	2829891	2838520	-	8630	180	5547	1090	22066	7044	25748	24876.00	16312	11456.00
RB653_008981	CM069767.1	2839299	2840890	-	1592	17865	13965	12489	23877	34355	16810	28874	13178	24893
RB653_008982	CM069767.1	2842025	2842402	-	378	160	10	66	12456.10	332	1451	3129	6188	572
RB653_008958	CM069767.1	2843097	2846757	+	3661	110	930	518	2904	2682	3385	2020	1692	3179
RB653_008959	CM069767.1	2848164	2850863	+	2700	110	8679.00	3354	790	1384	2476	1310	2044	7863.00
RB653_008983	CM069767.1	2850876	2851525	-	650	2172	745	1801.50	315	396	220	500	266	670
RB653_008960	CM069767.1	2851712	2853463	+	1752	222	854	372	666	1550	788	866	498	1342
RB653_008984	CM069767.1	2853655	2858709	-	5055	1471	12108.00	2755	48	44	256	128	90.50	5227
RB653_008961	CM069767.1	2859823	2860956	+	1134	3355	648	1558	557	92	142	174	68	802
RB653_008962	CM069767.1	2861635	2863928	+	2294	17222	46770	48394	43766	15976	41456	75982.00	26614	87420.00
RB653_008963	CM069767.1	2864392	2866377	+	1986	120	2205	1776	1202	9829	1256	1155	1076	3921
RB653_008985	CM069767.1	2866426	2868232	-	1807	3144	7762	3188.50	7202	35215	16576	20293.00	11385	18086.67
RB653_008986	CM069767.1	2868913	2870619	-	1707	2603.50	1268	1064	1836	1250	1094	950	658	1467
RB653_008964	CM069767.1	2870776	2873613	+	2838	532	798	438	508	426	396	414	176.22	1036
RB653_008987	CM069767.1	2873716	2876140	-	2425	8	12	2	6596	2020	1540	1632	2614	526
RB653_008988	CM069767.1	2876943	2879501	-	2559	7100.00	2450	2280	2726	1424	2454	2758	2866	11223
RB653_008965	CM069767.1	2880416	2882784	+	2369	2614	368	860	18980.00	11765.50	6490	9668	9393.50	732
RB653_008966	CM069767.1	2883061	2883542	+	482	36232.00	2291	24091	100	1084	1010	42	88	16
RB653_008967	CM069767.1	2883924	2884603	+	680	72	0	20	4640	72	1548	1512	4764	240
RB653_008989	CM069767.1	2885856	2886895	-	1040	1854	786.00	1377	202.00	130.00	251.67	284.00	161	605
RB653_008968	CM069767.1	2887095	2889098	+	2004	544	407	168	1132	1489	1287	778	608	924
RB653_008990	CM069767.1	2892360	2898557	+	6198	547	977.00	1018	10429.00	17812	17322.00	10895.00	7553	7436
RB653_008999	CM069767.1	2898639	2902491	-	3853	20	24	38	24	10	4	18	8	40
RB653_008991	CM069767.1	2902611	2904017	+	1407	528	995	603.00	422	358.00	460	352	354	1217.00
RB653_009000	CM069767.1	2904422	2906993	-	2572	556	3027	1069	4229	3930	891	747	112	11154
RB653_008992	CM069767.1	2911298	2915560	+	4263	627	509	685	11302	17068	16836.00	11189	9710	6226
RB653_009001	CM069767.1	2915625	2918924	-	3300	216	338	346	262	778	714	314	558	708
RB653_008993	CM069767.1	2919592	2922534	+	2943	458	69	108	2380	4064	3300	2716	1896	626
RB653_009002	CM069767.1	2922593	2923301	-	709	9708	1371	4922	2055	2547	452	1545	1184	2371
RB653_010945	CM069767.1	2923927	2923997	+	71	0	0	0	0	0	0	0	0	2
RB653_009003	CM069767.1	2925105	2925830	-	726	2	0	6	10	0	24	20	22	44
RB653_009004	CM069767.1	2926259	2928415	-	2157	1731.00	258	520	12716.00	2873	8107	15863.00	4810	4911
RB653_009005	CM069767.1	2931302	2934726	-	3425	868	2716.00	1269	3619.00	4198.00	3220.00	2071.00	1010	4076.00
RB653_010946	CM069767.1	2935865	2935935	+	71	0	0	0	0	0	2	0	0	0
RB653_008994	CM069767.1	2937646	2938770	+	1125	1542	508	686	96	12	42	116	6	864
RB653_009007	CM069767.1	2939088	2940025	-	938	2130.00	769.00	1850.00	8773.00	1377	3212.00	12649.00	2991.00	2326.00
RB653_008995	CM069767.1	2940799	2943531	+	2733	34	46	48	829	42	34	228	76	114
RB653_009008	CM069767.1	2943829	2945106	-	1278	522	14519	9557.00	168	148	580	1075	444	11047
RB653_008996	CM069767.1	2946313	2949716	+	3404	244	743	595	1064	912	918	456	254	1824
RB653_009009	CM069767.1	2949652	2950176	-	525	856	245.50	612	186	90	101	68	108	329
RB653_009010	CM069767.1	2950370	2952238	-	1869	388	624	384	743	1771.50	1023	837	626	1598.00
RB653_009011	CM069767.1	2952322	2954427	-	2106	12.50	6.50	2	235	92	104	101.00	255	234
RB653_009012	CM069767.1	2955586	2957644	-	2059	5543.00	2419.00	2994.00	17503.00	9142.00	6674.00	15438.00	5517	5178.50
RB653_009013	CM069767.1	2958143	2962037	-	3895	400	3974	923	916	909	1463.29	728	512	4214
RB653_009014	CM069767.1	2963695	2965025	-	1331	123	46	24	217	56	242	249	92	281
RB653_008997	CM069767.1	2964211	2967142	+	2932	0	1	0	8	2	2	5	6	33
RB653_008998	CM069767.1	2967760	2969083	+	1324	4984	2436	7040	881.00	561	422	638	300	4221.00
RB653_009015	CM069767.1	2969847	2970625	-	779	18167.00	21251	44377	2445	376	972	2646	817	32190.50
RB653_009016	CM069767.1	2970978	2974209	-	3232	1267	1526	1177	869	1182	1635	1966	1252	2330
