# Program:featureCounts v2.0.3; Command:"featureCounts" "-T" "10" "-M" "--fraction" "-p" "-t" "gene" "-g" "Name" "-a" "../firmibasis_comparative_genomics/05_reference_genomes/ddis_combined_annotation.gff" "-o" "counts/counts_ddis.txt" "star_map_ddis/Ddis-0h-A.bam" "star_map_ddis/Ddis-0h-B.bam" "star_map_ddis/Ddis-0h-C.bam" "star_map_ddis/Ddis-16h-A.bam" "star_map_ddis/Ddis-16h-B.bam" "star_map_ddis/Ddis-16h-C.bam" "star_map_ddis/Ddis-24h-A.bam" "star_map_ddis/Ddis-24h-B.bam" "star_map_ddis/Ddis-24h-C.bam" 
Geneid	Chr	Start	End	Strand	Length	star_map_ddis/Ddis-0h-A.bam	star_map_ddis/Ddis-0h-B.bam	star_map_ddis/Ddis-0h-C.bam	star_map_ddis/Ddis-16h-A.bam	star_map_ddis/Ddis-16h-B.bam	star_map_ddis/Ddis-16h-C.bam	star_map_ddis/Ddis-24h-A.bam	star_map_ddis/Ddis-24h-B.bam	star_map_ddis/Ddis-24h-C.bam
DDB_G0284549	NC_007090.3	2024271	2025047	+	777	733.00	74	188	149.00	135	239	142	78	156.00
DDB_G0284541	NC_007090.3	2025823	2026718	+	896	0	2	0	130	76	60	59	46	88
DDB_G0284481	NC_007090.3	2027462	2030822	+	3361	1735.00	3138.00	1520	2352	2352	1983	2284.00	2250	3054
ints7	NC_007090.3	2030962	2034452	-	3491	280	492	304	136	154	68	186	188	252
DDB_G0284485	NC_007090.3	2034779	2035915	-	1137	14192	5313	7464	20890.00	7732	11153	7441	7607	4616.00
DDB_G0284487	NC_007090.3	2036413	2037999	+	1587	140	203	97	274	210	101	189	254	197
pdkB	NC_007090.3	2038480	2041297	+	2818	44	194	66	540	1458	780	621	1214	1852
DDB_G0284491	NC_007090.3	2041403	2045127	-	3725	36	54	38	8	8	8	72	128	138
DDB_G0284493	NC_007090.3	2045896	2047208	+	1313	1963	3459	2018	648	440	222	1194	1234	1160
ragC	NC_007090.3	2047442	2049155	-	1714	8661.00	6579.00	8594.00	11131.00	4832	1977	5134	5078	4398
DDB_G0284497	NC_007090.3	2050510	2051124	+	615	746	1132	1454	50.50	28	16	16	108	42
smc2	NC_007090.3	2051268	2054927	-	3660	256	1622	1027	691	1346	1384	422	990	1472
fut4	NC_007090.3	2055453	2056850	-	1398	951	994	509	986	1463	1751	1068	952	1395
gxcQ	NC_007090.3	2058245	2061757	+	3513	188	2603	923	756	2730	2056	869	1408	2488
gmd	NC_007090.3	2061934	2063304	-	1371	17491	12257.00	11083	14865.50	4790	8634	6336	5144	4884
fut6	NC_007090.3	2064096	2065487	+	1392	436	1303	1099	562	843	1264	988	1345	1438
fut5	NC_007090.3	2066316	2067704	+	1389	3011	1453	780	9491	3917	2224	3302	4760	2632
sf3b2	NC_007090.3	2068357	2070234	+	1878	574	4235.00	1993	651	1832	1454	613	1662	2171
DDB_G0284507	NC_007090.3	2070281	2071515	-	1235	1170.00	379.00	498	326	104	92	316	428	318
DDB_G0284509	NC_007090.3	2071986	2073330	-	1345	13885.00	6860.00	11087.00	26258.00	6241.00	10305.00	7088.00	8676	4171.00
DDB_G0284511	NC_007090.3	2077506	2078422	+	917	2064	1667	2744	182	148	104	236	580	290
DDB_G0284513	NC_007090.3	2079840	2084303	+	4464	67.54	2860.23	655.95	179.52	4797.40	1667.53	668.32	1593.03	3216.12
DDB_G0284515	NC_007090.3	2085226	2086826	+	1601	296	434	344	306	158	36	178	152	192
sgkB	NC_007090.3	2087340	2089701	+	2362	206	534	206	200	206	90	211	486	450
psmC6	NC_007090.3	2090141	2091556	+	1416	14236	13582	12973	5563	3355	6442	5165	2751	4120
cudA	NC_007090.3	2091815	2094223	-	2409	64	166	140	10576	26221.29	19222.00	16740.00	11629.33	22827.00
forI	NC_007090.3	2097497	2100503	+	3007	74	190	110	662	660	618	537	388	633
DDB_G0284521	NC_007090.3	2100599	2101369	-	771	390	262	338	84	0	4	250	128	136
DDB_G0284523	NC_007090.3	2102761	2103650	+	890	168	30	4	1205	66	40	1120	638	134
kif8	NC_007090.3	2103969	2109805	-	5837	140	1018	406	1432	2805	1223	787	1193	1823.00
DDB_G0284557	NC_007090.3	2110678	2111280	+	603	387	310	336	140	22	38	164	92	74
tmem184A	NC_007090.3	2111778	2113587	-	1810	561	600	245	1713	1503	481	1477	882	1311
DDB_G0284527	NC_007090.3	2115024	2116681	-	1658	116.50	64	72	2219.50	1022.00	5978.00	900.50	796.00	855.50
DDB_G0284529	NC_007090.3	2118136	2119774	-	1639	385.50	56	94	773.50	155.00	9410.00	403.50	182.00	393.50
DDB_G0284531	NC_007090.3	2120826	2121437	-	612	10	2	6	2846	296	79	727	740	458
DDB_G0284559	NC_007090.3	2123220	2124500	+	1281	1203	64	60	1070	404	150	1028	1004	282
fut1	NC_007090.3	2125012	2126419	+	1408	2	0	0	8	4	2	2	2	0
rps13	NC_007090.3;NC_000895.1	2127182;45220	2127908;45729	-;+	1237	23085	150191.00	200636.50	4124	2870	14864.00	37368.00	39667.00	50169.00
gpaH	NC_007090.3	2128349	2129813	-	1465	6199	5274	3707	15643	12570	6812	19744.67	9909	13138
DDB_G0284561	NC_007090.3	2131768	2134716	+	2949	118	152	126	22	4	18	401	676	524
cwc2	NC_007090.3	2134830	2136505	-	1676	366	3088	1591	390	2143	2086	1191	2655	2901
CYP508A4	NC_007090.3	2137636	2139414	+	1779	1394	1719	356	92	148	110	132	540	412
DDB_G0284537	NC_007090.3	2139831	2140908	-	1078	570	158	140	3532	550	773	889	530	735
DDB_G0284565	NC_007090.3	2142583	2147590	-	5008	713	3634	1192	134.50	241	347	822	1804	2335
vatC	NC_007090.3	2149008	2151203	-	2196	18819.00	13685	16564	6803	3538	2929	5800	7467	6558
DDB_G0284539	NC_007090.3	2152696	2155778	-	3083	80	256	106	76	364	54	184	398	390
gnt14	NC_007090.3	2159197	2161333	+	2137	1149	1101	424	7250	4842	3886	4957	6246	4540
DDB_G0284579	NC_007090.3	2163129	2166028	+	2900	988	2726	2495	8670	6358	8107	8789	9131	12212.40
DDB_G0284569	NC_007090.3	2167100	2169809	+	2710	32	24	10	151	130	107.50	284	406	208
gacC	NC_007090.3	2170033	2171619	-	1587	5970.17	3244.20	3492	1847	952	1370	3430	2563	2395.00
syf2	NC_007090.3	2172315	2173545	+	1231	1201	1069	1123	1160	1078	110	939	1690	988
DDB_G0284575	NC_007090.3	2173651	2175465	-	1815	327	1599	1738	127	148	343	710	917	1270
DDB_G0284577	NC_007090.3	2176004	2178172	-	2169	949	3268	1537	1585.00	2579	1764	1801.00	1399	2377
dlcA	NC_007090.3	2178851	2179736	+	886	1724	1144	1355	681	238	312	494	461	456
DDB_G0284581	NC_007090.3	2180042	2181240	+	1199	267	182	154	316	152	68.50	182	204	158
glyS	NC_007090.3	2181616	2183756	+	2141	721	21840.00	22109	540	1926	8767	4110	9634	9995
fslL	NC_007090.3	2184288	2186464	+	2177	0	2	0	12	2	10	152	192	236
DDB_G0284587	NC_007090.3	2187151	2188593	+	1443	1198	669	1139	3410	741	694	747	737	448
DDB_G0284591	NC_007090.3	2189321	2193096	-	3776	34.22	133.70	105.00	757.07	2573.18	1912.69	1928.47	4135.92	8663.09
DDB_G0284593	NC_007090.3	2195007	2195391	-	385	0	0	0	1	0	0	0	0	0
DDB_G0284595	NC_007090.3	2195610	2195836	-	227	0	0	0	0	0	0	0	0	3
CSN5	NC_007090.3	2205667	2207051	-	1385	6407.00	9347	9421.33	4105.50	2089.50	1377	4264	3548	3675
DDB_G0284599	NC_007090.3	2207693	2209564	+	1872	343	2274	1139	1483	3671	3256	1820	2047	2691
csnk2b	NC_007090.3	2209637	2210617	-	981	6803.00	3408	3666	5370.00	2717	3865	5542.50	5279.00	4753
DDB_G0284603	NC_007090.3	2211789	2213620	+	1832	294	150	156	518	234	109	307	344	266
DDB_G0284605	NC_007090.3	2214347	2217243	+	2897	8877	39223.50	31077.50	35968	39411	55037.00	27367	22250.00	21639.00
tRNA-Ser-GCU-11	NC_007090.3	2220197	2220277	-	81	0	0	0	0	0	0	0	0	0
DDB_G0284609	NC_007090.3	2220278	2221002	+	725	3.10	26.64	9.48	1.72	9.59	1.04	3.71	9.16	11.79
DDB_G0284715	NC_007090.3	2222334	2223554	+	1221	0	0	0	0	0	0	1	0	0
DDB_G0284717	NC_007090.3	2223916	2224137	+	222	0	0	0	0	0	0	0	0	0
DDB_G0284709	NC_007090.3	2224998	2225306	+	309	0	0	0	0	0	4	0	0	1
tRNA-Ser-GCU-10	NC_007090.3	2227631	2227711	+	81	6	0	2	10	4	2	2	10	14
DDB_G0284615	NC_007090.3	2228341	2233365	+	5025	404	82	152	100	86	26	719	94	376
DDB_G0284617	NC_007090.3	2233409	2235120	-	1712	1340	816	538	9191	3919	1556	8702	4693	4860
DDB_G0284619	NC_007090.3	2237635	2238396	-	762	1952	484	801	3439	2019	7860	10527	10424.50	3913.00
pwp2	NC_007090.3	2240813	2244334	-	3522	220	586	556	52	80	84	551.25	878	892
med29	NC_007090.3	2245895	2247689	+	1795	146	1222	788	358	1604.40	1142.00	660	934	1500
DDB_G0284721	NC_007090.3	2252387	2254660	+	2274	582	4249.87	1098	1276	10728.20	15548.50	13417.53	12715.33	24198.29
DDB_G0284623	NC_007090.3	2255880	2256178	-	299	16	8	32	11627.00	1804.00	1054	2626	1503	1122
DDB_G0284625	NC_007090.3	2257074	2259740	-	2667	118	98	96	40	10	14.33	110	166	94
DDB_G0284627	NC_007090.3	2260399	2261655	-	1257	616	780	526	3316	1902	1811	1742	1712	1516
DDB_G0284629	NC_007090.3	2262832	2263274	+	443	11176	7124.00	9341	1344	196	396	2336	1391	1867
DDB_G0284631	NC_007090.3	2263474	2263921	-	448	709	411	598.00	795	154	400	937	5856.00	820
DDB_G0284633	NC_007090.3	2264683	2267102	+	2420	663	640	461	885	620	992	636	834	727
DDB_G0284635	NC_007090.3	2267233	2267532	-	300	6	2	12	186	24	76	30	58	93
DDB_G0284637	NC_007090.3	2269967	2271619	+	1653	198.50	639.50	436.50	120.50	100.00	35	126.50	208.00	184.50
DDB_G0284639	NC_007090.3	2272052	2273476	+	1425	11.50	28.50	15.50	11.50	6.00	7	21.50	13.00	5.50
DDB_G0284641	NC_007090.3	2274398	2274878	+	481	308	131	220	516.50	156	52	122	162	138
D7	NC_007090.3	2275277	2278014	-	2738	64	845	382	16054	209957.67	60220	28406	23486.00	72091
DDB_G0284643	NC_007090.3	2279720	2280877	+	1158	7217	9478	4071.00	3251	4730	2115	2136	3169.50	2684
DDB_G0284645	NC_007090.3	2281332	2282094	-	763	1987.00	10237.50	5205.00	1806	2045.00	8033.50	10246.00	5993.50	6447.00
DDB_G0294563	NC_007090.3	2282608	2285067	-	2460	260.50	310	212	1389	1254	880	751	908	967
CYP517A2	NC_007090.3	2285672	2287360	-	1689	54	6	10	421	226	342.00	340	276	384
DDB_G0284649	NC_007090.3	2287653	2289871	-	2219	284	508	270	316	440	182	416	508	531
gcsA	NC_007090.3	2291954	2294131	+	2178	2927	2025	2076	4554.00	6045.00	22391	12928	10323	12865
DDB_G0284653	NC_007090.3	2294408	2294671	-	264	48	72	40	34	41	11	66	90	86
DDB_G0284655	NC_007090.3	2294745	2295299	-	555	120	189	99	50	82	120	160	221	272
DDB_G0284723	NC_007090.3	2295403	2295555	+	153	30	36	6	16	12	31	34	41	58
DDB_G0284711	NC_007090.3	2295614	2295991	-	378	38	35	16	11	24	14	80	78	60
docD	NC_007090.3	2297325	2303099	+	5775	548	3799	1437	1263	5773	2072	2187	4100	4887
DDB_G0284657	NC_007090.3	2303787	2306087	+	2301	699	1186	852	30	36	38	510	1488	1039
tgrL1	NC_007090.3	2306298	2308594	-	2297	0	10	0	670	273	284	414	170	176
DDB_G0284661	NC_007090.3	2309177	2310808	-	1632	2471	2440	1136.50	3781	2965	3957	3006	2373	2508
DDB_G0284727	NC_007090.3	2313169	2315723	+	2555	264.50	2323.40	890	1080	3609	2049.00	1631	2413.23	3053
mrd1	NC_007090.3	2315842	2318657	-	2816	154	426	426	12	68	40	92	522	419
DDB_G0284665	NC_007090.3	2318999	2319516	-	518	10	0	2	10	4	2	0	0	4
pigF	NC_007090.3	2319957	2320799	+	843	425	136	226	501	158	169	183	176	94
prsA	NC_007090.3	2322296	2323334	+	1039	4950	2060	2440	8410.00	4906.00	8584	6001	6083	5504
DDB_G0284671	NC_007090.3	2323961	2325047	+	1087	1616.00	3882	8184.00	310	116	643	6904.00	1604.00	5146
DDB_G0284673	NC_007090.3	2325423	2325602	-	180	2	0	0	4	4	0	2	4	0
DDB_G0284675	NC_007090.3	2326080	2327024	-	945	74	22	22	5726	1066	456	1201	1310	714
fslK	NC_007090.3	2327899	2330183	+	2285	242	164	137	209.00	66	70.00	834	539.00	588.00
expl2	NC_007090.3	2331829	2333137	+	1309	26	102	16	274	709	2900	686	1048	989
DDB_G0284679	NC_007090.3	2333236	2334456	-	1221	132	366	339	453	1260	876	405	518	847
DDB_G0284681	NC_007090.3	2334842	2335972	+	1131	11989	8759	10832	12929.50	6340	6787.50	6678	8440	6142
DDB_G0284683	NC_007090.3	2336209	2339112	-	2904	0	6	4	5188	1526	2862	2946	3020	2917
mpi	NC_007090.3	2341606	2343049	-	1444	3272	2281	2042	3739	1743	1948	1886	1734	1522
DDB_G0284687	NC_007090.3	2343826	2345747	+	1922	628	578	390	218	64	94	272	198	371
ripA	NC_007090.3	2346926	2349655	+	2730	1340.51	5045.01	2763.89	2672.93	7197.30	9229.86	3571.52	3884.14	7678.09
DDB_G0284689	NC_007090.3	2350414	2355543	+	5130	178	1181	759	115	344	94	182	426	581.67
DDB_G0284691	NC_007090.3	2357079	2358174	+	1096	4622	915	2182	18494.00	4633	2630	5554	5126	2937
DDB_G0284693	NC_007090.3	2358649	2359022	-	374	34820.00	16758.00	23906.00	21219.00	3256	9803.00	6938.00	5859.00	4451
DDB_G0284695	NC_007090.3	2359622	2360974	-	1353	92	805.00	387.00	149	549	633.00	397	426	508
hemC	NC_007090.3	2361299	2362276	+	978	1221	1302	1570	288	124	250	387	676	500
mtr	NC_007090.3	2362420	2366575	-	4156	365	6667	5134	176	832	3661	1988	8385	8867
DDB_G0295719	NC_007090.3	2369310	2371160	+	1851	0	20.00	20	1719.00	14678.99	17444.00	1822.00	6728.00	10515.00
DDB_G0284701	NC_007090.3	2371416	2372808	-	1393	889	1492	1097	128	46	52	464	328	489
DDB_G0295717	NC_007090.3	2373104	2375772	-	2669	172	364	284	328	738	338	673	488	782
polB	NC_007090.3	2376164	2378598	-	2435	297	674	510	158	194	170	314	478	475.00
DDB_G0284705	NC_007090.3	2378839	2380249	-	1411	8277	6782	10598	3823	2313	1534	4638.00	7037	5028
DDB_G0284731	NC_007090.3	2380797	2383385	+	2589	534	262	220	876	620	239	311	370	324
DDB_G0284707	NC_007090.3	2388566	2389651	+	1086	16	26	14	1302	2931	6721	5997	17169	7691
DDB_G0284733	NC_007090.3	2390943	2391173	-	231	118.33	47.37	43.47	96.87	29.30	17.98	77.76	53.43	46.47
DDB_G0284829	NC_007090.3	2392075	2393759	-	1685	147.72	228.60	95.49	208.38	247.00	142.23	99.95	151.78	213.87
copB	NC_007090.3	2394561	2397811	+	3251	4493	13618	8482	1950	4130	3399	3314	4458.00	5257
DDB_G0284737	NC_007090.3	2397942	2398964	-	1023	446	586	544	66	8	28	286	230	262
gxcFF	NC_007090.3	2399480	2401787	-	2308	1288	1269	859	398	312	354	1094	1356	819
DDB_G0284741	NC_007090.3	2402392	2406579	-	4188	6082	31695.40	14374.50	2804	4500	6576	8265	7266	10983.00
4cl3	NC_007090.3	2409764	2411508	-	1745	211.50	135.50	145.33	150.83	127.16	541.33	1706.29	2140.99	1418.99
4cl2	NC_007090.3	2413291	2415024	-	1734	100.50	65.50	33.83	1550.83	1014.16	2056.83	1300.13	1589.24	1353.08
4cl1	NC_007090.3	2416042	2417784	-	1743	3129.50	1699.00	1503.33	833.33	1044.66	2008.33	2275.56	5260.74	2357.74
exoc4	NC_007090.3	2418843	2422835	-	3993	560	1922	1280	1384	1812	762	990	1602	1540
msh5	NC_007090.3	2423376	2426473	-	3098	18	58	24	282	499.50	268	178	242	242
DDB_G0284749	NC_007090.3	2426750	2430729	-	3980	239	517	266	1548	1953.50	1312	861	1036.00	1207
DDB_G0284751	NC_007090.3	2431735	2432895	+	1161	128	182	124	94	46	12	108	76	81
DDB_G0284753	NC_007090.3	2432933	2434591	-	1659	355	512	400	217	89	92	261	212	299
DDB_G0284755	NC_007090.3	2435039	2436644	-	1606	3428.50	2932	3416	3740	1520	534	1213	1126	1115
DDB_G0284757	NC_007090.3	2437158	2439674	-	2517	6164.00	9101.00	7847	4789.00	9024.22	7550.00	8411	7233.00	8824.50
psiM	NC_007090.3	2442205	2444922	+	2718	1085	796	1012	153458.00	250133.00	214680.50	198374.50	66505	118379.50
fslA	NC_007090.3	2445394	2447839	-	2446	1250	952	860	374	94	116	1680	1098	976
DDB_G0284763	NC_007090.3	2448744	2450010	-	1267	248	1556.00	984.00	384.00	326	3957.00	716	2126.00	1080.00
DDB_G0284765	NC_007090.3	2450678	2451292	-	615	238	30	68	100	18	20	194	84	82
DDB_G0284767	NC_007090.3	2452498	2454955	+	2458	110	54	50	28	21	2	58	46	48
aass	NC_007090.3	2456087	2459084	+	2998	1270	8020	7956	3070	9338	9672	4714	9775	8241.00
vps24	NC_007090.3	2459478	2460314	-	837	5660	4021	4825	8186	4642	3982	3983	5465	3367
orcF	NC_007090.3	2460990	2462924	+	1935	30	224	146.33	344	417	190	346	100	278
DDB_G0284773	NC_007090.3	2467019	2468599	+	1581	8690.00	9102.89	4450.57	18404.40	23302.51	25466.00	21049.00	8590.61	14239.92
fut2	NC_007090.3	2469559	2471892	+	2334	0	0	4	1287	2103	939	447	1020	752
DDB_G0284777	NC_007090.3	2472579	2473541	+	963	4619	4126	2869	2983	1177	1384	1644	3188	1318
DDB_G0284837	NC_007090.3	2473632	2474831	-	1200	558.00	478	409	722.50	390	93	414	319.00	354.00
tRNA-Sec-UGA	NC_007090.3	2475153	2475233	+	81	20	4	22	52	16	18	2	10	4
DDB_G0284779	NC_007090.3	2475500	2477179	-	1680	1011.33	3448.20	1766.59	494	767.62	455.12	1405.72	1484.14	2561.66
DDB_G0284781	NC_007090.3	2477533	2477895	-	363	90	6	24	10456	2079	556	643	540	429
DDB_G0284783	NC_007090.3	2479165	2480976	+	1812	51.67	10.12	11.09	1439.03	648.62	908.23	589.70	307.92	462.18
DDB_G0284785	NC_007090.3	2481017	2482785	-	1769	76	94	76	28	16	14	86	90	62
DDB_G0284787	NC_007090.3	2483195	2483455	-	261	0	0	0	8	6	24	24	18	24
DDB_G0284789	NC_007090.3	2483989	2486128	+	2140	0	0	0	6	14	34	44	22	54
cpnC	NC_007090.3	2486260	2488180	-	1921	6260	16219	10202	618	270	202	7007	3256	2680
DDB_G0284793	NC_007090.3	2488840	2489259	-	420	110	130	92	76	20	17	82	58	42
sir2C	NC_007090.3	2489743	2491196	-	1454	494	223	242	835	187	96	274	218	193
DDB_G0284797	NC_007090.3	2492162	2492532	+	371	112	29	31	374	92	63	140	152	125
ndrC	NC_007090.3	2493584	2498100	+	4517	728	2410	1325	950	1639	2593	1450	1820	1980
DDB_G0284799	NC_007090.3	2498543	2499047	-	505	7922	4180	5551	804	150	643	2011	1408	1284
DDB_G0284827	NC_007090.3	2499259	2499444	-	186	0	0	0	0	0	0	0	1	0
DDB_G0284801	NC_007090.3	2499782	2500150	+	369	444	203	515	341	125	325	376	638	339.00
DDB_G0284803	NC_007090.3	2500342	2500479	+	138	88.00	40	58	67	24	37	65	94	47
DDB_G0284805	NC_007090.3	2500893	2501669	-	777	3532	2037.50	2326.50	1012	148	45	1458	862	732
DDB_G0284807	NC_007090.3	2501891	2505360	-	3470	631	1099	291	97	36	28	1031	630	756
DDB_G0284809	NC_007090.3	2506040	2506788	-	749	2017.00	883	1396	744	232	298	450	815	514.00
DDB_G0284811	NC_007090.3	2507767	2508648	+	882	128	412	486	196	145.29	378	365	693	409.53
DDB_G0284813	NC_007090.3	2508788	2509215	-	428	1440	710	1226	1980.00	810.00	298	664	668	398
DDB_G0284841	NC_007090.3	2510140	2513041	+	2902	532	2797	1239.00	699.22	3750.33	1657	1649	2229.79	3949.17
DDB_G0284843	NC_007090.3	2515068	2515796	+	729	58	12	98	10776.00	3549	931.00	1165	5447.00	710
DDB_G0284815	NC_007090.3	2517388	2518403	+	1016	8	0	6	441	81	208	96	71	30
DDB_G0284817	NC_007090.3	2518687	2520706	-	2020	302	1925	1152	31	234	202	266	1230	1359
DDB_G0284819	NC_007090.3	2520967	2522046	-	1080	12	6	0	1070	186	792	360	564	446
DDB_G0284821	NC_007090.3	2523362	2524794	+	1433	32	4	14	12973.00	2212	1912	1362	980	910
DDB_G0284823	NC_007090.3	2525345	2525738	+	394	15621	7449	10335	13659	2988	8707	4036	4168	3044
DDB_G0284825	NC_007090.3	2526025	2531286	-	5262	785	7751	4292	951	4140	3180	3003	5848	7080
DDB_G0284853	NC_007090.3	2532768	2545422	+	12655	815.33	6819.78	2136.92	1022.00	4981.67	2110.43	1843.37	4095.82	4692.90
DDB_G0284855	NC_007090.3	2546123	2547106	+	984	400	509	276	670.00	272	324.00	194	196	240
DDB_G0284857	NC_007090.3	2547724	2548458	+	735	12091.00	6116	6168	4764	1404	1492	3966	3895.50	2554
samkB	NC_007090.3	2549067	2550923	+	1857	1093	998	1186	201	20	98	1512	1742	1589
DDB_G0284851	NC_007090.3	2551233	2551537	+	305	0	2	0	0	0	2	0	0	0
gxcC	NC_007090.3	2552011	2555903	+	3893	1114	19794	14557	1658	11142	13493.00	4080	11956	12714
DDB_G0284847	NC_007090.3	2556090	2557087	-	998	4770	4730	3274	1768	744	2068	1532	1305	1900
DDB_G0284849	NC_007090.3	2557758	2561551	+	3794	781	1447	875	220	78	530	615	544	837
DDB_G0284873	NC_007090.3	2562666	2563088	-	423	0.62	10.29	2.62	0.40	1.78	0.20	1.45	3.30	3.90
tRNA-Phe-GAA-11	NC_007090.3	2563537	2563610	+	74	8	0	0	2	4	0	0	16	2
DDB_G0284875	NC_007090.3	2563672	2564007	+	336	0	0.30	0	2	2.31	2.76	0	0	0.21
DDB_G0284877	NC_007090.3	2564714	2565954	-	1241	4	4	8	0	0	0	4	10	4
DDB_G0285037	NC_007090.3	2566569	2566856	-	288	0	0	0	0	6	22.50	32	1155	20
DDB_G0285093	NC_007090.3	2567312	2571159	-	3848	96	390	226	242	726	230	220	420	718
ubcB	NC_007090.3	2571519	2572240	-	722	29466.50	17826.00	22388.50	42113.50	11135	15845	13635.50	12158	8753
DDB_G0285045	NC_007090.3	2573154	2577699	-	4546	246	432	278	328	224	96	480	371	524
commd2	NC_007090.3	2578442	2579226	-	785	673	361	543	570	202	64	549	475	402
abcC8	NC_007090.3	2579815	2584663	-	4849	1577	11322	4368	612	1671	1667	2305	3606	4171.00
DDB_G0284881	NC_007090.3	2585806	2586592	+	787	4104	2162	3367	3374	1117	486	1696	2614	1088
oxaA	NC_007090.3	2586982	2588331	+	1350	522	401	394	228	118	32	234	240	198
DDB_G0284885	NC_007090.3	2588526	2590107	-	1582	36	10	8	3681.00	2699.00	1642.00	2728	1823	2598.00
DDB_G0285047	NC_007090.3	2593257	2594635	-	1379	0	0	0	64	18	94	17	2	14
DDB_G0285049	NC_007090.3	2595117	2596316	-	1200	2	2	0	465	194	170	146	124	128
rab32D	NC_007090.3	2597422	2598751	+	1330	1919.00	850	1131	1214.00	368	209.00	1234	725	927.00
DDB_G0284887	NC_007090.3	2599094	2600545	-	1452	572	514	370	612	330	226	382	372	328
DDB_G0284889	NC_007090.3	2600817	2602140	-	1324	290	304	126	492	545	583	492	535	464
rpb7	NC_007090.3	2602996	2604032	+	1037	4299.00	2762	3070	6893	1801	569	2179	1683	1432
DDB_G0284893	NC_007090.3	2604439	2605819	-	1381	469	330	233	1038	648	264	628	609.50	482
DDB_G0285039	NC_007090.3	2607669	2607973	+	305	0	2	0	4	2	2	2	2	16
DDB_G0284895	NC_007090.3	2608632	2610914	+	2283	16	10	4	1924.00	3309	2282	905	1296	2115
abkD	NC_007090.3	2611033	2613269	-	2237	1398.00	2090.00	1248	818	1148	978	914.00	992	1164
DDB_G0284899	NC_007090.3	2613921	2617056	+	3136	104	159.70	93.13	78.58	134.70	130.68	171.63	243.85	312.51
DDB_G0284901	NC_007090.3	2617131	2618104	-	974	1217.50	546.50	659.00	4337.30	1253.00	215.50	1025.67	1387.00	663.00
alrB	NC_007090.3	2618768	2619789	-	1022	1706	1573	1118	299	124	2276	624	1168	1110
DDB_G0285041	NC_007090.3	2620294	2621189	-	896	640.50	275.50	434.00	771.40	172.00	36.50	176.33	214.00	131.00
culC	NC_007090.3	2621558	2624319	-	2762	4084	9152	4820	9215	15008	9665	7260	8498	10295
ap4s1	NC_007090.3	2625777	2626566	-	790	119	45	74	124	38	15	48	72	31
DDB_G0284907	NC_007090.3	2626851	2627138	-	288	0	8	0	1709.67	66	2132	309.50	869	277
DDB_G0284909	NC_007090.3	2628238	2629380	+	1143	6	6	0	682	82	68	203	196	178
orf2034	NC_007090.3	2629450	2630669	-	1220	3405	1687	1898	5889.00	2288.00	1660	2274.75	2065	1554
timm10	NC_007090.3	2631200	2631555	-	356	5670.50	3720	4654	3686	940	1185	1364	1551.00	1254
DDB_G0285055	NC_007090.3	2631798	2637863	-	6066	668	3019	985.47	351.22	228.07	224	1062	1347.10	1305.24
DDB_G0284913	NC_007090.3	2638616	2643148	+	4533	1203	2154	986	314	174	78	1172	1282	1468
DDB_G0284915	NC_007090.3	2643291	2644175	-	885	2816	2006	2678	4873	1162	1188	1264	1122	1142
DDB_G0284917	NC_007090.3	2644494	2646026	-	1533	11063.50	6347	6899	1560	250	658	7344.50	2610	3003
DDB_G0284919	NC_007090.3	2646442	2647519	-	1078	1010	686	710	194	28	18	542	336	262
DDB_G0284921	NC_007090.3	2648206	2649720	+	1515	2846	3426	4294	524	208	300	4835	1539	2832
CYP554A1	NC_007090.3	2649920	2651674	-	1755	0	0	0	10	2	26	154	355	236
DDB_G0284927	NC_007090.3	2652917	2653325	-	409	3838.33	1291.50	3539.58	784.37	123.83	917.50	1729.45	495.75	1180.75
DDB_G0284925	NC_007090.3	2654790	2655186	-	397	9228.91	8432.83	11302.58	945.87	179.00	997.50	7205.10	2589.08	3076.92
DDB_G0285043	NC_007090.3	2656766	2657147	+	382	8514.08	6321.16	6622.83	937.12	149.83	665.25	5918.27	691.50	1472.75
DDB_G0284929	NC_007090.3	2657638	2657886	+	249	36	12	16	14	4	2	22	0	4
DDB_G0284931	NC_007090.3	2659079	2659474	+	396	3524.41	1140.00	3444.16	4757.12	1778.33	31065.75	8240.17	2822.83	3047.92
DDB_G0284933	NC_007090.3	2659670	2663221	-	3552	0	0	2	116	122	146	76	92	124
DDB_G0284935	NC_007090.3	2664011	2665078	+	1068	2319	1198	1062	1529	668	857	1380	688	951
DDB_G0284937	NC_007090.3	2665360	2666735	+	1376	916	1064.50	548	1054.00	482.50	344	522	360.00	426.50
DDB_G0285057	NC_007090.3	2666993	2667683	-	691	240	148	246	710	303	104	272	260	231
DDB_G0284939	NC_007090.3	2667885	2668401	+	517	7666.50	3723	4891	6903	1529	768	2077	1833	1401
DDB_G0284941	NC_007090.3	2668956	2669455	+	500	6	2	8	2602	890	433	1431	2270	1378
DDB_G0284943	NC_007090.3	2669585	2671865	-	2281	1615	1533	847	872	440	457	814	943	832
fsjC	NC_007090.3	2672551	2675180	-	2630	572	3690	2489	132	1148	1090	606.50	4879	4354
